facility_id,reading_date,kwh_consumed,kvar_reactive,peak_demand_kw,solar_kwh
F013,2024-04-02,1439.7,365.3,97.8,0.0
F013,2024-04-03,1302.2,460.7,118.1,0.0
F013,2024-04-04,1221.8,495.1,122.9,0.0
F013,2024-04-05,844.6,674.5,120.8,0.0
F013,2024-04-08,860.2,,144.3,0.0
F013,2024-04-09,1112.4,462.8,90.0,0.0
F013,2024-04-10,1231.0,716.0,145.0,0.0
F013,2024-04-11,1340.0,521.5,93.9,0.0
F013,2024-04-12,1375.6,762.4,102.2,0.0
F013,2024-04-13,740.8,377.5,85.3,0.0
F013,2024-04-14,,502.6,61.0,0.0
F013,2024-04-15,1299.0,361.1,141.2,0.0
F013,2024-04-16,1217.2,696.9,123.9,0.0
F013,2024-04-17,1556.1,290.6,112.8,0.0
F013,2024-04-18,1041.7,658.6,,0.0
F013,2024-04-19,884.6,594.0,103.1,0.0
F013,2024-04-20,627.8,,66.9,0.0
F013,2024-04-21,661.3,537.0,66.1,0.0
F013,2024-04-22,1465.7,801.4,125.1,0.0
F013,2024-04-23,1121.8,820.0,138.7,0.0
F013,2024-04-24,1452.5,,125.1,0.0
F013,2024-04-25,,719.7,115.0,0.0
F013,2024-04-26,1004.5,830.2,107.1,0.0
F013,2024-04-27,704.8,264.4,68.1,0.0
F013,2024-04-28,721.7,370.3,76.0,0.0
F013,2024-04-29,1156.6,,131.0,0.0
F013,2024-04-30,1182.2,632.2,112.6,0.0
F013,2024-05-01,1004.5,811.6,143.4,0.0
F013,2024-05-02,1377.5,768.8,111.1,0.0
F013,2024-05-03,1082.1,,124.9,0.0
F013,2024-05-04,655.5,396.8,79.5,0.0
F013,2024-05-05,961.2,535.9,76.9,0.0
F013,2024-05-07,1491.5,829.8,146.3,0.0
F013,2024-05-08,1279.0,751.5,99.3,0.0
F013,2024-05-09,966.3,450.1,130.8,0.0
F013,2024-05-10,1275.7,793.5,92.6,0.0
F013,2024-05-11,901.6,407.7,60.6,0.0
F013,2024-05-12,669.2,538.6,,0.0
F013,2024-05-13,1371.7,813.4,110.1,0.0
F013,2024-05-14,1103.2,349.7,128.5,0.0
F013,2024-05-15,1497.9,,111.4,0.0
F013,2024-05-16,968.5,323.4,143.9,0.0
F013,2024-05-18,695.1,380.0,86.2,0.0
F013,2024-05-19,913.3,397.8,77.9,0.0
F013,2024-05-20,1187.6,,113.2,0.0
F013,2024-05-21,,407.8,95.7,0.0
F013,2024-05-22,926.9,675.7,91.1,0.0
F013,2024-05-23,1305.2,710.5,101.1,0.0
F013,2024-05-24,1111.7,684.2,112.7,0.0
F013,2024-05-25,642.9,371.7,66.7,0.0
F013,2024-05-26,940.7,347.2,89.9,0.0
F013,2024-05-27,1322.4,286.7,92.0,0.0
F013,2024-05-28,1486.6,457.5,105.3,0.0
F013,2024-05-29,1347.2,626.8,114.7,0.0
F013,2024-05-30,1299.1,359.8,107.4,0.0
F013,2024-05-31,1538.2,412.1,92.0,0.0
F013,2024-06-01,935.1,394.2,69.7,0.0
F013,2024-06-02,956.9,,96.2,0.0
F013,2024-06-03,1596.8,630.0,103.8,0.0
F013,2024-06-04,1621.7,471.0,113.5,0.0
F013,2024-06-06,1455.8,468.3,138.2,0.0
F013,2024-06-08,,452.2,,0.0
F013,2024-06-09,1060.4,390.3,62.3,0.0
F013,2024-06-10,,484.7,,0.0
F013,2024-06-11,1078.4,308.5,118.8,0.0
F013,2024-06-12,1204.3,389.0,97.7,0.0
F013,2024-06-13,1605.5,609.5,96.8,0.0
F013,2024-06-14,1041.3,,94.8,0.0
F013,2024-06-15,728.1,242.3,84.6,0.0
F013,2024-06-16,1055.9,522.6,61.8,0.0
F013,2024-06-17,1229.8,773.6,146.3,0.0
F013,2024-06-18,1568.5,638.4,112.1,0.0
F013,2024-06-19,1190.8,615.9,151.7,0.0
F013,2024-06-20,1081.0,673.1,107.3,0.0
F013,2024-06-21,1339.7,607.9,119.6,0.0
F013,2024-06-22,703.7,418.3,72.0,0.0
F013,2024-06-23,769.2,271.9,75.8,0.0
F013,2024-06-24,1597.0,752.3,143.1,0.0
F013,2024-06-25,1005.3,712.0,,0.0
F013,2024-06-26,,650.5,107.4,0.0
F013,2024-06-27,1414.6,315.0,106.1,0.0
F013,2024-06-28,1065.6,591.5,113.3,0.0
F013,2024-06-29,663.9,298.4,63.3,0.0
F013,2024-06-30,965.1,335.6,61.5,0.0
F014,2024-01-01,1012.9,752.1,150.8,0.0
F014,2024-01-02,1272.7,668.9,146.9,0.0
F014,2024-01-03,1504.4,621.0,174.5,0.0
F014,2024-01-04,1168.5,1159.3,146.4,0.0
F014,2024-01-05,1724.8,824.1,185.4,0.0
F014,2024-01-06,739.1,729.6,134.6,0.0
F014,2024-01-07,882.8,332.3,128.3,0.0
F014,2024-01-08,1254.3,764.1,150.4,0.0
F014,2024-01-09,1505.5,442.2,209.5,0.0
F014,2024-01-10,,1253.5,182.6,0.0
F014,2024-01-11,1121.9,550.8,170.5,0.0
F014,2024-01-12,1527.8,,184.2,0.0
F014,2024-01-13,1052.0,766.2,118.3,0.0
F014,2024-01-14,1189.2,450.4,105.9,0.0
F014,2024-01-15,1076.1,,224.7,0.0
F014,2024-01-16,1577.6,980.3,185.0,0.0
F014,2024-01-17,1124.5,456.5,160.4,0.0
F014,2024-01-18,,968.1,175.4,0.0
F014,2024-01-19,1529.2,758.7,205.9,0.0
F014,2024-01-20,759.7,601.7,120.8,0.0
F014,2024-01-21,,399.9,119.3,0.0
F014,2024-01-22,1140.6,461.5,165.2,0.0
F014,2024-01-23,1344.6,826.2,217.6,0.0
F014,2024-01-24,1466.0,542.4,160.4,0.0
F014,2024-01-25,1321.4,1114.9,,0.0
F014,2024-01-26,1535.2,1130.4,162.1,0.0
F014,2024-01-27,1162.1,,109.4,0.0
F014,2024-01-29,1782.7,,214.8,0.0
F014,2024-01-30,1007.7,542.5,204.2,0.0
F014,2024-01-31,1120.2,1177.0,192.7,0.0
F014,2024-02-01,1287.1,1049.3,233.1,0.0
F014,2024-02-02,1314.0,752.1,142.6,0.0
F014,2024-02-03,1161.8,406.2,107.2,0.0
F014,2024-02-04,938.9,446.0,134.4,0.0
F014,2024-02-05,1594.6,824.7,203.6,0.0
F014,2024-02-06,1064.7,904.8,153.8,0.0
F014,2024-02-07,1864.5,824.5,196.4,0.0
F014,2024-02-08,1814.5,1199.1,229.1,0.0
F014,2024-02-09,1400.8,734.5,169.2,0.0
F014,2024-02-10,1121.8,299.1,92.9,0.0
F014,2024-02-11,690.4,621.7,106.4,0.0
F014,2024-02-12,1491.6,871.9,217.6,0.0
F014,2024-02-13,1808.3,860.7,160.3,0.0
F014,2024-02-14,1175.8,934.3,215.3,0.0
F014,2024-02-15,1568.5,1175.8,179.8,0.0
F014,2024-02-16,1819.7,864.1,156.4,0.0
F014,2024-02-17,796.9,581.3,137.0,0.0
F014,2024-02-18,1071.4,483.0,124.2,0.0
F014,2024-02-19,1290.3,786.0,,0.0
F014,2024-02-20,1529.0,935.3,173.8,0.0
F014,2024-02-21,1053.5,1013.2,230.3,0.0
F014,2024-02-22,1162.5,1178.1,144.2,0.0
F014,2024-02-23,1705.9,1232.8,222.2,0.0
F014,2024-02-24,700.6,648.1,132.3,0.0
F014,2024-02-25,667.5,307.1,111.1,0.0
F014,2024-02-26,1475.8,521.5,158.9,0.0
F014,2024-02-27,1043.7,,149.9,0.0
F014,2024-02-28,1746.8,530.3,207.3,0.0
F014,2024-03-01,1858.5,1113.0,225.6,0.0
F014,2024-03-02,1149.8,452.1,134.9,0.0
F014,2024-03-04,1902.0,,211.8,0.0
F014,2024-03-05,1301.1,682.4,186.8,0.0
F014,2024-03-06,1613.8,669.7,222.0,0.0
F014,2024-03-07,1853.9,1136.9,145.5,0.0
F014,2024-03-08,1433.8,633.7,165.8,0.0
F014,2024-03-09,1024.3,506.5,127.3,0.0
F014,2024-03-10,,558.6,,0.0
F014,2024-03-11,1639.3,724.3,150.6,0.0
F014,2024-03-12,1186.8,719.1,187.1,0.0
F014,2024-03-13,1101.7,452.0,230.2,0.0
F014,2024-03-14,1225.0,830.3,147.9,0.0
F014,2024-03-15,1783.4,557.0,207.5,0.0
F014,2024-03-16,1218.8,419.1,,0.0
F014,2024-03-17,863.4,295.0,103.8,0.0
F014,2024-03-18,1278.1,,228.0,0.0
F014,2024-03-19,1475.6,521.1,161.9,0.0
F014,2024-03-20,1358.9,490.0,236.0,0.0
F014,2024-03-21,1468.4,589.9,159.6,0.0
F014,2024-03-22,1732.9,976.2,215.0,0.0
F014,2024-03-23,818.0,531.6,140.0,0.0
F014,2024-03-24,1226.1,627.6,103.9,0.0
F014,2024-03-25,1634.2,718.3,219.9,0.0
F014,2024-03-26,1052.7,656.5,172.5,0.0
F014,2024-03-27,1468.5,498.2,196.6,0.0
F014,2024-03-28,1638.7,535.0,211.5,0.0
F014,2024-03-29,1448.8,1147.6,229.8,0.0
F014,2024-03-30,1096.6,708.4,151.5,0.0
F014,2024-03-31,1244.5,324.0,113.5,0.0
F014,2024-04-01,1350.0,438.4,194.4,0.0
F014,2024-04-02,1815.5,693.1,213.4,0.0
F014,2024-04-03,1857.5,1119.8,195.8,0.0
F014,2024-04-04,1617.4,859.7,198.4,0.0
F014,2024-04-05,1604.1,1188.3,204.4,0.0
F014,2024-04-06,753.8,290.1,109.3,0.0
F014,2024-04-07,1258.2,315.4,142.4,0.0
F014,2024-04-08,1105.9,892.2,228.3,0.0
F014,2024-04-09,1859.3,885.9,183.0,0.0
F014,2024-04-10,1293.7,734.3,162.2,0.0
F014,2024-04-11,1668.2,1180.1,158.2,0.0
F014,2024-04-12,1312.0,1227.2,200.3,0.0
F014,2024-04-13,879.2,783.0,151.5,0.0
F014,2024-04-14,720.6,737.1,149.6,0.0
F014,2024-04-15,1769.8,1186.9,219.8,0.0
F014,2024-04-16,1657.0,1178.1,190.2,0.0
F014,2024-04-17,1343.6,651.7,201.7,0.0
F014,2024-04-18,1813.5,902.3,195.9,0.0
F014,2024-04-19,1820.7,607.5,224.1,0.0
F014,2024-04-20,1269.7,654.8,132.4,0.0
F014,2024-04-21,1273.5,620.6,134.5,0.0
F014,2024-04-22,1291.4,543.9,184.7,0.0
F014,2024-04-23,1639.0,700.8,225.7,0.0
F014,2024-04-24,1347.0,952.9,202.2,0.0
F014,2024-04-25,1970.7,1236.8,213.9,0.0
F014,2024-04-26,,578.1,,0.0
F014,2024-04-27,886.4,727.7,145.1,0.0
F014,2024-04-28,882.0,389.4,110.5,0.0
F014,2024-04-30,1249.2,716.3,218.9,0.0
F014,2024-05-01,1202.9,502.4,206.2,0.0
F014,2024-05-02,1501.6,502.6,190.8,0.0
F014,2024-05-03,1806.6,1051.0,236.6,0.0
F014,2024-05-04,1146.1,345.4,124.1,0.0
F014,2024-05-05,737.3,777.3,134.3,0.0
F014,2024-05-06,1643.5,861.7,233.1,0.0
F014,2024-05-07,1795.5,1067.8,229.3,0.0
F014,2024-05-08,1840.4,486.5,248.8,0.0
F014,2024-05-09,1584.3,428.3,213.6,0.0
F014,2024-05-10,1276.3,778.6,212.4,0.0
F014,2024-05-11,732.6,715.4,162.8,0.0
F014,2024-05-12,1181.2,763.9,124.4,0.0
F014,2024-05-13,1407.5,833.9,195.2,0.0
F014,2024-05-14,1339.8,853.5,193.6,0.0
F014,2024-05-15,1464.8,749.3,188.7,0.0
F014,2024-05-16,1696.2,1024.0,175.7,0.0
F014,2024-05-17,1335.8,891.5,241.7,0.0
F014,2024-05-18,1088.8,,148.5,0.0
F014,2024-05-19,1229.1,,102.8,0.0
F014,2024-05-20,1658.4,1073.1,212.5,0.0
F014,2024-05-21,1577.5,1174.5,213.9,0.0
F014,2024-05-23,1133.4,1095.9,203.3,0.0
F014,2024-05-24,1360.7,932.9,226.5,0.0
F014,2024-05-25,1327.7,,99.4,0.0
F014,2024-05-26,1145.3,413.3,151.1,0.0
F014,2024-05-27,1765.7,516.5,216.4,0.0
F014,2024-05-28,1252.1,750.5,179.3,0.0
F014,2024-05-29,1709.8,610.0,209.5,0.0
F014,2024-05-30,2020.9,1254.4,225.9,0.0
F014,2024-05-31,1412.6,992.9,152.9,0.0
F014,2024-06-01,1041.0,405.3,166.9,0.0
F014,2024-06-02,1054.3,694.7,125.2,0.0
F014,2024-06-03,1363.5,1147.2,234.7,0.0
F014,2024-06-04,2089.7,956.7,195.7,0.0
F014,2024-06-05,1867.5,1061.6,163.1,0.0
F014,2024-06-06,1611.1,816.4,167.7,0.0
F014,2024-06-07,1358.5,1193.1,164.2,0.0
F014,2024-06-08,1134.8,370.7,163.9,0.0
F014,2024-06-09,751.9,287.5,111.5,0.0
F014,2024-06-10,2103.4,448.0,218.7,0.0
F014,2024-06-11,1724.4,1205.0,201.9,0.0
F014,2024-06-12,1277.6,510.3,180.1,0.0
F014,2024-06-13,1546.4,551.8,258.5,0.0
F014,2024-06-14,1647.9,748.8,,0.0
F014,2024-06-15,883.0,309.9,143.4,0.0
F014,2024-06-16,749.7,473.6,168.3,0.0
F014,2024-06-17,1512.6,438.5,191.9,0.0
F014,2024-06-18,1276.2,1169.8,217.8,0.0
F014,2024-06-19,1428.1,862.2,203.5,0.0
F014,2024-06-20,1142.5,465.8,252.2,0.0
F014,2024-06-21,1722.9,1205.2,206.1,0.0
F014,2024-06-22,786.1,645.4,142.8,0.0
F014,2024-06-23,1276.7,492.0,,0.0
F014,2024-06-24,2050.3,874.8,233.2,0.0
F014,2024-06-25,1714.6,1124.6,198.9,0.0
F014,2024-06-26,2014.0,847.6,248.3,0.0
F014,2024-06-27,2016.3,1172.5,253.1,0.0
F014,2024-06-28,1486.1,1074.7,210.2,0.0
F014,2024-06-29,1189.0,542.9,155.2,0.0
F014,2024-06-30,805.8,673.9,128.2,0.0
F015,2024-01-01,777.0,382.8,125.8,28.8
F015,2024-01-02,838.5,518.6,135.6,119.0
F015,2024-01-03,513.4,206.1,92.5,93.1
F015,2024-01-04,639.5,418.7,104.9,75.9
F015,2024-01-05,600.1,466.0,98.6,90.8
F015,2024-01-06,,147.4,,
F015,2024-01-07,443.8,128.8,75.1,56.2
F015,2024-01-08,,527.2,122.7,30.9
F015,2024-01-09,709.6,416.1,117.0,75.6
F015,2024-01-10,,347.3,,65.8
F015,2024-01-11,621.3,307.0,120.2,
F015,2024-01-12,650.9,291.6,148.3,43.9
F015,2024-01-13,343.1,137.2,93.4,111.4
F015,2024-01-14,507.6,237.7,62.9,
F015,2024-01-15,807.7,388.9,96.0,76.8
F015,2024-01-16,719.4,438.1,135.1,31.9
F015,2024-01-17,803.5,284.2,135.1,
F015,2024-01-18,555.2,414.9,136.5,107.5
F015,2024-01-19,680.9,449.0,146.9,21.5
F015,2024-01-20,567.7,186.4,78.7,55.1
F015,2024-01-21,577.6,162.2,69.8,103.9
F015,2024-01-22,734.2,356.2,125.7,79.9
F015,2024-01-23,793.6,,116.0,50.4
F015,2024-01-24,653.9,540.3,91.9,46.4
F015,2024-01-25,748.5,224.5,113.8,53.0
F015,2024-01-26,776.9,308.7,137.5,
F015,2024-01-27,438.0,285.4,89.5,102.9
F015,2024-01-28,559.0,201.8,,94.3
F015,2024-01-30,623.9,411.2,95.8,44.2
F015,2024-01-31,812.7,190.8,143.2,64.8
F015,2024-02-01,934.2,263.9,108.1,119.2
F015,2024-02-02,634.9,240.7,145.6,27.2
F015,2024-02-03,516.3,172.4,93.4,104.8
F015,2024-02-04,541.3,159.8,68.3,57.5
F015,2024-02-06,706.3,201.2,106.1,64.8
F015,2024-02-08,667.7,273.5,152.4,69.2
F015,2024-02-09,955.8,350.0,129.4,29.9
F015,2024-02-10,493.4,157.4,97.2,
F015,2024-02-11,421.7,214.1,80.1,25.2
F015,2024-02-12,772.7,277.0,106.4,71.2
F015,2024-02-13,806.5,375.6,103.4,53.4
F015,2024-02-14,823.9,409.0,149.4,35.9
F015,2024-02-15,,320.1,,113.6
F015,2024-02-16,,349.9,,38.0
F015,2024-02-17,396.5,,74.4,48.3
F015,2024-02-18,,302.8,74.3,37.8
F015,2024-02-19,745.5,228.9,126.8,107.2
F015,2024-02-20,905.7,316.8,131.3,84.3
F015,2024-02-21,770.6,,118.0,99.0
F015,2024-02-22,850.9,522.6,111.6,
F015,2024-02-23,675.5,471.2,124.8,107.4
F015,2024-02-25,354.3,245.4,88.9,41.1
F015,2024-02-26,721.1,444.7,100.9,39.8
F015,2024-02-27,,289.3,,110.3
F015,2024-02-28,853.3,433.2,136.2,105.2
F015,2024-02-29,904.5,306.0,108.5,116.5
F015,2024-03-01,906.8,257.3,141.5,114.1
F015,2024-03-02,486.5,287.0,72.5,122.7
F015,2024-03-03,595.2,238.0,90.5,87.5
F015,2024-03-04,743.6,449.5,138.7,91.4
F015,2024-03-05,,490.3,136.9,35.9
F015,2024-03-06,906.7,229.4,139.1,91.9
F015,2024-03-07,569.1,497.5,150.7,127.0
F015,2024-03-08,827.6,483.6,151.3,
F015,2024-03-09,525.4,131.4,77.0,93.0
F015,2024-03-10,590.0,209.7,79.9,46.6
F015,2024-03-11,,380.5,116.7,77.7
F015,2024-03-13,796.0,196.9,103.2,61.4
F015,2024-03-14,604.2,212.7,126.4,
F015,2024-03-15,948.6,478.1,140.1,113.6
F015,2024-03-16,399.3,353.1,89.5,70.7
F015,2024-03-17,495.0,295.0,76.4,113.9
F015,2024-03-18,672.5,292.4,140.3,26.8
F015,2024-03-19,832.4,507.7,140.7,67.1
F015,2024-03-20,537.6,465.1,114.4,92.3
F015,2024-03-21,731.9,388.5,156.5,42.7
F015,2024-03-22,569.1,514.3,150.0,50.5
F015,2024-03-23,377.4,,63.0,51.5
F015,2024-03-24,616.2,276.5,76.5,45.1
F015,2024-03-25,876.9,344.9,136.7,115.6
F015,2024-03-27,792.2,381.7,139.9,
F015,2024-03-28,845.3,404.7,115.0,26.7
F015,2024-03-29,910.6,244.3,148.2,72.7
F015,2024-03-30,402.6,293.1,85.6,55.0
F015,2024-03-31,,258.1,,59.2
F015,2024-04-01,592.8,,133.5,44.9
F015,2024-04-02,936.0,234.3,103.6,55.2
F015,2024-04-03,584.2,381.0,158.0,
F015,2024-04-04,619.4,410.3,124.0,107.1
F015,2024-04-05,566.7,527.8,143.8,50.6
F015,2024-04-06,369.6,313.8,104.2,36.1
F015,2024-04-07,609.5,132.1,90.9,126.2
F015,2024-04-08,626.6,334.2,153.5,93.1
F015,2024-04-09,716.9,351.8,152.8,
F015,2024-04-10,872.2,267.9,107.5,97.3
F015,2024-04-11,826.8,219.6,108.3,95.8
F015,2024-04-12,728.6,460.8,159.3,44.5
F015,2024-04-13,602.0,237.4,95.5,114.9
F015,2024-04-14,436.8,300.5,,122.8
F015,2024-04-15,619.6,186.1,105.5,90.5
F015,2024-04-16,987.9,303.0,117.9,113.3
F015,2024-04-17,643.6,483.6,161.2,
F015,2024-04-18,997.1,,131.8,104.9
F015,2024-04-19,624.0,263.1,159.1,71.7
F015,2024-04-20,607.2,306.6,63.6,
F015,2024-04-22,940.8,406.3,119.6,75.2
F015,2024-04-23,972.8,483.7,111.2,
F015,2024-04-24,868.3,324.9,111.4,87.0
F015,2024-04-25,,459.9,,102.4
F015,2024-04-26,911.2,237.6,124.7,128.2
F015,2024-04-27,489.9,224.4,71.3,
F015,2024-04-28,411.7,274.3,72.6,72.9
F015,2024-04-29,610.1,476.2,121.4,83.8
F015,2024-04-30,941.8,339.2,125.4,120.5
F015,2024-05-01,838.9,541.7,126.3,121.2
F015,2024-05-02,708.9,346.6,151.4,121.2
F015,2024-05-03,989.8,223.8,165.7,37.0
F015,2024-05-04,492.0,299.9,92.0,83.8
F015,2024-05-05,509.7,332.2,103.9,114.5
F015,2024-05-06,726.8,302.3,104.6,74.0
F015,2024-05-07,653.6,426.1,134.4,27.4
F015,2024-05-08,807.8,506.7,110.5,55.2
F015,2024-05-09,858.2,428.1,122.1,
F015,2024-05-10,971.9,359.8,133.5,62.9
F015,2024-05-11,657.5,270.2,98.7,35.5
F015,2024-05-12,602.2,237.9,93.1,39.2
F015,2024-05-13,899.7,348.6,145.9,37.5
F015,2024-05-14,960.8,249.4,150.5,102.9
F015,2024-05-15,675.5,,124.2,
F015,2024-05-16,696.1,380.4,122.1,33.9
F015,2024-05-17,644.1,374.5,161.8,125.8
F015,2024-05-18,554.7,333.7,86.3,64.6
F015,2024-05-19,517.4,291.2,106.4,34.8
F015,2024-05-20,708.0,441.1,149.2,55.4
F015,2024-05-21,962.7,473.6,156.5,77.1
F015,2024-05-22,805.9,433.0,109.3,60.0
F015,2024-05-23,862.0,457.6,155.7,89.5
F015,2024-05-24,816.1,378.0,108.0,90.9
F015,2024-05-25,675.3,319.3,84.6,46.6
F015,2024-05-26,614.8,288.6,72.5,91.6
F015,2024-05-27,629.9,311.4,131.0,84.1
F015,2024-05-28,753.2,301.9,157.2,51.4
F015,2024-05-29,899.6,321.8,102.8,60.8
F015,2024-05-30,898.5,476.4,164.2,
F015,2024-05-31,1005.4,,161.5,132.4
F015,2024-06-02,445.2,318.3,89.0,122.1
F015,2024-06-03,801.2,514.7,121.5,67.6
F015,2024-06-04,589.3,183.1,164.0,
F015,2024-06-05,722.5,462.2,111.6,48.0
F015,2024-06-06,585.4,338.3,119.0,61.2
F015,2024-06-07,923.1,397.8,160.2,113.2
F015,2024-06-08,441.3,308.1,101.3,
F015,2024-06-09,659.6,152.2,95.5,130.5
F015,2024-06-10,940.7,223.4,168.7,89.8
F015,2024-06-11,829.9,337.0,159.3,71.6
F015,2024-06-12,604.5,407.1,158.2,133.4
F015,2024-06-13,706.1,263.1,111.1,35.2
F015,2024-06-14,911.5,438.1,144.8,118.3
F015,2024-06-15,,246.0,105.7,127.2
F015,2024-06-16,677.4,326.5,109.0,87.8
F015,2024-06-17,1062.3,536.2,149.4,29.6
F015,2024-06-18,656.1,296.2,169.2,
F015,2024-06-19,945.4,267.3,115.3,
F015,2024-06-20,922.3,504.5,108.7,127.6
F015,2024-06-21,579.2,410.6,130.4,61.2
F015,2024-06-22,677.1,190.4,70.8,76.3
F015,2024-06-23,582.1,145.0,92.3,77.9
F015,2024-06-24,583.6,479.9,132.5,112.7
F015,2024-06-25,1071.0,434.0,146.5,79.5
F015,2024-06-26,802.7,429.7,107.2,28.4
F015,2024-06-27,590.9,331.2,144.7,129.0
F015,2024-06-28,933.1,194.0,164.3,74.5
F015,2024-06-29,514.9,131.5,110.4,105.6
F015,2024-06-30,662.8,179.3,97.3,126.7
F016,2024-01-01,,499.4,,0.0
F016,2024-01-02,2152.3,557.0,324.8,0.0
F016,2024-01-03,2674.1,,348.0,0.0
F016,2024-01-04,2597.4,651.2,263.4,0.0
F016,2024-01-05,1706.6,,313.2,0.0
F016,2024-01-06,1437.6,271.1,247.9,0.0
F016,2024-01-07,1671.7,341.2,,0.0
F016,2024-01-08,2104.3,880.8,361.3,0.0
F016,2024-01-09,,430.2,,0.0
F016,2024-01-11,2071.3,450.2,263.2,0.0
F016,2024-01-12,1975.1,525.0,353.3,0.0
F016,2024-01-14,1461.3,403.8,256.0,0.0
F016,2024-01-15,2262.3,391.5,393.6,0.0
F016,2024-01-16,2190.0,474.6,325.4,0.0
F016,2024-01-17,1938.2,375.8,267.6,0.0
F016,2024-01-18,2822.9,423.8,352.8,0.0
F016,2024-01-19,,706.2,389.2,0.0
F016,2024-01-20,1150.5,299.4,201.5,0.0
F016,2024-01-21,1387.2,554.2,203.5,0.0
F016,2024-01-22,2637.1,943.5,325.6,0.0
F016,2024-01-23,2353.3,1039.5,260.6,0.0
F016,2024-01-25,1703.6,802.5,279.5,0.0
F016,2024-01-26,1664.7,1060.9,349.9,0.0
F016,2024-01-27,,413.6,,0.0
F016,2024-01-28,1415.3,503.3,198.7,0.0
F016,2024-01-29,1883.9,787.2,272.7,0.0
F016,2024-01-31,2802.8,816.4,377.9,0.0
F016,2024-02-01,1967.7,847.9,290.9,0.0
F016,2024-02-02,2400.3,410.5,296.8,0.0
F016,2024-02-03,1646.4,512.8,237.2,0.0
F016,2024-02-04,1798.2,689.0,181.8,0.0
F016,2024-02-05,1931.0,570.8,411.0,0.0
F016,2024-02-06,1882.9,711.8,358.1,0.0
F016,2024-02-07,2623.8,658.2,,0.0
F016,2024-02-08,2782.4,712.5,290.3,0.0
F016,2024-02-09,1640.9,777.3,370.2,0.0
F016,2024-02-10,1893.1,618.8,262.9,0.0
F016,2024-02-11,1611.9,719.3,240.4,0.0
F016,2024-02-12,2886.5,615.4,280.4,0.0
F016,2024-02-14,2733.1,692.1,258.0,0.0
F016,2024-02-15,2136.7,398.9,409.6,0.0
F016,2024-02-16,2251.5,1021.9,272.4,0.0
F016,2024-02-17,1200.2,606.8,270.8,0.0
F016,2024-02-18,1459.8,326.8,216.7,0.0
F016,2024-02-19,2015.7,913.7,345.0,0.0
F016,2024-02-20,,881.7,,0.0
F016,2024-02-21,2907.0,1011.4,,0.0
F016,2024-02-22,2646.4,610.7,318.8,0.0
F016,2024-02-23,2722.7,484.9,257.1,0.0
F016,2024-02-24,1171.5,,178.8,0.0
F016,2024-02-25,1593.0,,246.4,0.0
F016,2024-02-26,2102.5,,325.9,0.0
F016,2024-02-27,2129.4,818.9,412.1,0.0
F016,2024-02-28,2423.3,1023.7,290.4,0.0
F016,2024-02-29,2648.6,1081.3,389.4,0.0
F016,2024-03-01,2070.7,940.5,402.5,0.0
F016,2024-03-02,1711.4,393.7,229.4,0.0
F016,2024-03-03,1791.9,348.7,228.7,0.0
F016,2024-03-04,1622.7,1103.0,427.6,0.0
F016,2024-03-05,2162.5,,262.6,0.0
F016,2024-03-06,1719.5,438.1,307.3,0.0
F016,2024-03-07,2567.7,752.4,425.1,0.0
F016,2024-03-08,2785.9,969.5,368.9,0.0
F016,2024-03-09,1229.3,,233.0,0.0
F016,2024-03-10,1119.0,640.0,212.3,0.0
F016,2024-03-11,2061.8,415.8,273.2,0.0
F016,2024-03-12,2085.1,1086.3,,0.0
F016,2024-03-13,1668.9,619.0,385.8,0.0
F016,2024-03-14,2690.9,586.1,358.0,0.0
F016,2024-03-16,1540.6,669.6,264.9,0.0
F016,2024-03-17,1454.0,623.8,267.8,0.0
F016,2024-03-18,2439.2,945.5,393.2,0.0
F016,2024-03-19,2307.0,903.6,356.2,0.0
F016,2024-03-20,2018.8,,345.4,0.0
F016,2024-03-21,2124.2,687.3,350.0,0.0
F016,2024-03-22,2558.0,773.8,417.1,0.0
F016,2024-03-23,1460.9,456.8,168.6,0.0
F016,2024-03-24,1126.9,457.2,204.4,0.0
F016,2024-03-25,1652.5,1031.7,380.2,0.0
F016,2024-03-26,1920.3,693.4,298.5,0.0
F016,2024-03-27,1983.2,836.8,324.1,0.0
F016,2024-03-28,1949.6,390.7,271.6,0.0
F016,2024-03-29,2684.8,827.7,381.3,0.0
F016,2024-03-30,1408.9,438.4,212.6,0.0
F016,2024-03-31,1356.4,,203.4,0.0
F016,2024-04-01,2894.2,464.7,325.4,0.0
F016,2024-04-02,2058.5,505.7,437.3,0.0
F016,2024-04-03,3057.7,607.0,409.5,0.0
F016,2024-04-04,2962.3,861.6,339.5,0.0
F016,2024-04-05,2209.2,373.2,328.6,0.0
F016,2024-04-06,1744.8,372.5,235.6,0.0
F016,2024-04-07,1710.7,246.8,269.7,0.0
F016,2024-04-08,2636.1,641.9,338.5,0.0
F016,2024-04-09,2075.5,783.7,429.0,0.0
F016,2024-04-10,2905.4,754.2,274.2,0.0
F016,2024-04-11,1972.4,798.4,429.2,0.0
F016,2024-04-12,1939.0,685.5,373.4,0.0
F016,2024-04-13,1089.3,457.5,273.6,0.0
F016,2024-04-14,1143.5,405.8,258.2,0.0
F016,2024-04-15,1925.0,1037.0,323.4,0.0
F016,2024-04-16,2501.9,1101.1,350.6,0.0
