request_id,tenant_id,tier_id,timestamp,throttle_reason,hourly_count,daily_count,decision,decision_reason
R00007798,T0021,FREE,2025-01-03 03:05:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,173,174,BLOCK,HARD_BLOCK_TIER
R00007816,T0021,FREE,2025-01-03 03:05:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,174,175,BLOCK,HARD_BLOCK_TIER
R00007802,T0021,FREE,2025-01-03 03:05:18,HOURLY_EXCEEDED|TOKEN_EXCEEDED,175,176,BLOCK,HARD_BLOCK_TIER
R00007830,T0021,FREE,2025-01-03 03:05:20,HOURLY_EXCEEDED|TOKEN_EXCEEDED,176,177,BLOCK,HARD_BLOCK_TIER
R00007825,T0021,FREE,2025-01-03 03:05:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,177,178,BLOCK,HARD_BLOCK_TIER
R00007821,T0021,FREE,2025-01-03 03:05:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,178,179,BLOCK,HARD_BLOCK_TIER
R00007824,T0021,FREE,2025-01-03 03:05:23,HOURLY_EXCEEDED|TOKEN_EXCEEDED,179,180,BLOCK,HARD_BLOCK_TIER
R00007800,T0021,FREE,2025-01-03 03:05:28,HOURLY_EXCEEDED|TOKEN_EXCEEDED,180,181,BLOCK,HARD_BLOCK_TIER
R00007793,T0021,FREE,2025-01-03 03:05:33,HOURLY_EXCEEDED|TOKEN_EXCEEDED,181,182,BLOCK,HARD_BLOCK_TIER
R00007826,T0021,FREE,2025-01-03 03:05:34,HOURLY_EXCEEDED|TOKEN_EXCEEDED,182,183,BLOCK,HARD_BLOCK_TIER
R00007799,T0021,FREE,2025-01-03 03:05:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,183,184,BLOCK,HARD_BLOCK_TIER
R00007794,T0021,FREE,2025-01-03 03:05:37,HOURLY_EXCEEDED|TOKEN_EXCEEDED,184,185,BLOCK,HARD_BLOCK_TIER
R00007805,T0021,FREE,2025-01-03 03:05:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,185,186,BLOCK,HARD_BLOCK_TIER
R00007807,T0021,FREE,2025-01-03 03:05:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,186,187,BLOCK,HARD_BLOCK_TIER
R00007811,T0021,FREE,2025-01-03 03:05:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,187,188,BLOCK,HARD_BLOCK_TIER
R00007804,T0021,FREE,2025-01-03 03:05:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,188,189,BLOCK,HARD_BLOCK_TIER
R00007801,T0021,FREE,2025-01-03 03:05:43,HOURLY_EXCEEDED|TOKEN_EXCEEDED,189,190,BLOCK,HARD_BLOCK_TIER
R00007832,T0021,FREE,2025-01-03 03:05:43,HOURLY_EXCEEDED|TOKEN_EXCEEDED,190,191,BLOCK,HARD_BLOCK_TIER
R00007808,T0021,FREE,2025-01-03 03:05:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,191,192,BLOCK,HARD_BLOCK_TIER
R00007815,T0021,FREE,2025-01-03 03:05:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,192,193,BLOCK,HARD_BLOCK_TIER
R00007831,T0021,FREE,2025-01-03 03:05:47,HOURLY_EXCEEDED|TOKEN_EXCEEDED,193,194,BLOCK,HARD_BLOCK_TIER
R00007809,T0021,FREE,2025-01-03 03:05:48,HOURLY_EXCEEDED|TOKEN_EXCEEDED,194,195,BLOCK,HARD_BLOCK_TIER
R00007823,T0021,FREE,2025-01-03 03:05:49,HOURLY_EXCEEDED|TOKEN_EXCEEDED,195,196,BLOCK,HARD_BLOCK_TIER
R00007819,T0021,FREE,2025-01-03 03:05:51,HOURLY_EXCEEDED|TOKEN_EXCEEDED,196,197,BLOCK,HARD_BLOCK_TIER
R00007803,T0021,FREE,2025-01-03 03:05:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,197,198,BLOCK,HARD_BLOCK_TIER
R00007813,T0021,FREE,2025-01-03 03:05:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,198,199,BLOCK,HARD_BLOCK_TIER
R00007829,T0021,FREE,2025-01-03 03:05:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,199,200,BLOCK,HARD_BLOCK_TIER
R00007827,T0021,FREE,2025-01-03 03:05:53,HOURLY_EXCEEDED|TOKEN_EXCEEDED,200,201,BLOCK,HARD_BLOCK_TIER
R00007812,T0021,FREE,2025-01-03 03:05:58,HOURLY_EXCEEDED|TOKEN_EXCEEDED,201,202,BLOCK,HARD_BLOCK_TIER
R00007842,T0021,FREE,2025-01-03 03:06:03,HOURLY_EXCEEDED|TOKEN_EXCEEDED,202,203,BLOCK,HARD_BLOCK_TIER
R00007850,T0021,FREE,2025-01-03 03:06:09,HOURLY_EXCEEDED|TOKEN_EXCEEDED,203,204,BLOCK,HARD_BLOCK_TIER
R00007834,T0021,FREE,2025-01-03 03:06:12,HOURLY_EXCEEDED|TOKEN_EXCEEDED,204,205,BLOCK,HARD_BLOCK_TIER
R00007854,T0021,FREE,2025-01-03 03:06:16,HOURLY_EXCEEDED|TOKEN_EXCEEDED,205,206,BLOCK,HARD_BLOCK_TIER
R00007838,T0021,FREE,2025-01-03 03:06:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,206,207,BLOCK,HARD_BLOCK_TIER
R00007843,T0021,FREE,2025-01-03 03:06:24,HOURLY_EXCEEDED|TOKEN_EXCEEDED,207,208,BLOCK,HARD_BLOCK_TIER
R00007848,T0021,FREE,2025-01-03 03:06:27,HOURLY_EXCEEDED|TOKEN_EXCEEDED,208,209,BLOCK,HARD_BLOCK_TIER
R00007845,T0021,FREE,2025-01-03 03:06:28,HOURLY_EXCEEDED|TOKEN_EXCEEDED,209,210,BLOCK,HARD_BLOCK_TIER
R00007849,T0021,FREE,2025-01-03 03:06:29,HOURLY_EXCEEDED|TOKEN_EXCEEDED,210,211,BLOCK,HARD_BLOCK_TIER
R00007855,T0021,FREE,2025-01-03 03:06:29,HOURLY_EXCEEDED|TOKEN_EXCEEDED,211,212,BLOCK,HARD_BLOCK_TIER
R00007853,T0021,FREE,2025-01-03 03:06:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,212,213,BLOCK,HARD_BLOCK_TIER
R00007835,T0021,FREE,2025-01-03 03:06:34,HOURLY_EXCEEDED|TOKEN_EXCEEDED,213,214,BLOCK,HARD_BLOCK_TIER
R00007847,T0021,FREE,2025-01-03 03:06:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,214,215,BLOCK,HARD_BLOCK_TIER
R00007840,T0021,FREE,2025-01-03 03:06:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,215,216,BLOCK,HARD_BLOCK_TIER
R00007852,T0021,FREE,2025-01-03 03:06:41,HOURLY_EXCEEDED|TOKEN_EXCEEDED,216,217,BLOCK,HARD_BLOCK_TIER
R00007833,T0021,FREE,2025-01-03 03:06:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,217,218,BLOCK,HARD_BLOCK_TIER
R00007856,T0021,FREE,2025-01-03 03:06:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,218,219,BLOCK,HARD_BLOCK_TIER
R00007844,T0021,FREE,2025-01-03 03:06:43,HOURLY_EXCEEDED|TOKEN_EXCEEDED,219,220,BLOCK,HARD_BLOCK_TIER
R00007841,T0021,FREE,2025-01-03 03:06:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,220,221,BLOCK,HARD_BLOCK_TIER
R00007851,T0021,FREE,2025-01-03 03:06:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,221,222,BLOCK,HARD_BLOCK_TIER
R00007839,T0021,FREE,2025-01-03 03:06:56,HOURLY_EXCEEDED|TOKEN_EXCEEDED,222,223,BLOCK,HARD_BLOCK_TIER
R00007846,T0021,FREE,2025-01-03 03:06:56,HOURLY_EXCEEDED|TOKEN_EXCEEDED,223,224,BLOCK,HARD_BLOCK_TIER
R00007836,T0021,FREE,2025-01-03 03:06:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,224,225,BLOCK,HARD_BLOCK_TIER
R00007837,T0021,FREE,2025-01-03 03:06:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,225,226,BLOCK,HARD_BLOCK_TIER
R00007869,T0021,FREE,2025-01-03 03:07:06,HOURLY_EXCEEDED|TOKEN_EXCEEDED,226,227,BLOCK,HARD_BLOCK_TIER
R00007880,T0021,FREE,2025-01-03 03:07:12,HOURLY_EXCEEDED|TOKEN_EXCEEDED,227,228,BLOCK,HARD_BLOCK_TIER
R00007861,T0021,FREE,2025-01-03 03:07:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,228,229,BLOCK,HARD_BLOCK_TIER
R00007860,T0021,FREE,2025-01-03 03:07:20,HOURLY_EXCEEDED|TOKEN_EXCEEDED,229,230,BLOCK,HARD_BLOCK_TIER
R00007872,T0021,FREE,2025-01-03 03:07:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,230,231,BLOCK,HARD_BLOCK_TIER
R00007871,T0021,FREE,2025-01-03 03:07:25,HOURLY_EXCEEDED|TOKEN_EXCEEDED,231,232,BLOCK,HARD_BLOCK_TIER
R00007883,T0021,FREE,2025-01-03 03:07:27,HOURLY_EXCEEDED|TOKEN_EXCEEDED,232,233,BLOCK,HARD_BLOCK_TIER
R00007874,T0021,FREE,2025-01-03 03:07:29,HOURLY_EXCEEDED|TOKEN_EXCEEDED,233,234,BLOCK,HARD_BLOCK_TIER
R00007859,T0021,FREE,2025-01-03 03:07:30,HOURLY_EXCEEDED|TOKEN_EXCEEDED,234,235,BLOCK,HARD_BLOCK_TIER
R00007858,T0021,FREE,2025-01-03 03:07:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,235,236,BLOCK,HARD_BLOCK_TIER
R00007870,T0021,FREE,2025-01-03 03:07:36,HOURLY_EXCEEDED|TOKEN_EXCEEDED,236,237,BLOCK,HARD_BLOCK_TIER
R00007877,T0021,FREE,2025-01-03 03:07:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,237,238,BLOCK,HARD_BLOCK_TIER
R00007866,T0021,FREE,2025-01-03 03:07:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,238,239,BLOCK,HARD_BLOCK_TIER
R00007862,T0021,FREE,2025-01-03 03:07:43,HOURLY_EXCEEDED|TOKEN_EXCEEDED,239,240,BLOCK,HARD_BLOCK_TIER
R00007863,T0021,FREE,2025-01-03 03:07:44,HOURLY_EXCEEDED|TOKEN_EXCEEDED,240,241,BLOCK,HARD_BLOCK_TIER
R00007882,T0021,FREE,2025-01-03 03:07:44,HOURLY_EXCEEDED|TOKEN_EXCEEDED,241,242,BLOCK,HARD_BLOCK_TIER
R00007857,T0021,FREE,2025-01-03 03:07:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,242,243,BLOCK,HARD_BLOCK_TIER
R00007879,T0021,FREE,2025-01-03 03:07:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,243,244,BLOCK,HARD_BLOCK_TIER
R00007876,T0021,FREE,2025-01-03 03:07:47,HOURLY_EXCEEDED|TOKEN_EXCEEDED,244,245,BLOCK,HARD_BLOCK_TIER
R00007865,T0021,FREE,2025-01-03 03:07:48,HOURLY_EXCEEDED|TOKEN_EXCEEDED,245,246,BLOCK,HARD_BLOCK_TIER
R00007875,T0021,FREE,2025-01-03 03:07:48,HOURLY_EXCEEDED|TOKEN_EXCEEDED,246,247,BLOCK,HARD_BLOCK_TIER
R00007881,T0021,FREE,2025-01-03 03:07:50,HOURLY_EXCEEDED|TOKEN_EXCEEDED,247,248,BLOCK,HARD_BLOCK_TIER
R00007867,T0021,FREE,2025-01-03 03:07:55,HOURLY_EXCEEDED|TOKEN_EXCEEDED,248,249,BLOCK,HARD_BLOCK_TIER
R00007864,T0021,FREE,2025-01-03 03:07:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,249,250,BLOCK,HARD_BLOCK_TIER
R00007868,T0021,FREE,2025-01-03 03:07:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,250,251,BLOCK,HARD_BLOCK_TIER
R00007878,T0021,FREE,2025-01-03 03:07:58,HOURLY_EXCEEDED|TOKEN_EXCEEDED,251,252,BLOCK,HARD_BLOCK_TIER
R00007873,T0021,FREE,2025-01-03 03:07:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,252,253,BLOCK,HARD_BLOCK_TIER
R00007898,T0021,FREE,2025-01-03 03:08:00,HOURLY_EXCEEDED|TOKEN_EXCEEDED,253,254,BLOCK,HARD_BLOCK_TIER
R00007895,T0021,FREE,2025-01-03 03:08:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,254,255,BLOCK,HARD_BLOCK_TIER
R00007907,T0021,FREE,2025-01-03 03:08:05,HOURLY_EXCEEDED|TOKEN_EXCEEDED,255,256,BLOCK,HARD_BLOCK_TIER
R00007912,T0021,FREE,2025-01-03 03:08:07,HOURLY_EXCEEDED|TOKEN_EXCEEDED,256,257,BLOCK,HARD_BLOCK_TIER
R00007909,T0021,FREE,2025-01-03 03:08:12,HOURLY_EXCEEDED|TOKEN_EXCEEDED,257,258,BLOCK,HARD_BLOCK_TIER
R00007903,T0021,FREE,2025-01-03 03:08:14,HOURLY_EXCEEDED|TOKEN_EXCEEDED,258,259,BLOCK,HARD_BLOCK_TIER
R00007884,T0021,FREE,2025-01-03 03:08:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,259,260,BLOCK,HARD_BLOCK_TIER
R00007902,T0021,FREE,2025-01-03 03:08:18,HOURLY_EXCEEDED|TOKEN_EXCEEDED,260,261,BLOCK,HARD_BLOCK_TIER
R00007905,T0021,FREE,2025-01-03 03:08:18,HOURLY_EXCEEDED|TOKEN_EXCEEDED,261,262,BLOCK,HARD_BLOCK_TIER
R00007900,T0021,FREE,2025-01-03 03:08:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,262,263,BLOCK,HARD_BLOCK_TIER
R00007899,T0021,FREE,2025-01-03 03:08:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,263,264,BLOCK,HARD_BLOCK_TIER
R00007886,T0021,FREE,2025-01-03 03:08:24,HOURLY_EXCEEDED|TOKEN_EXCEEDED,264,265,BLOCK,HARD_BLOCK_TIER
R00007901,T0021,FREE,2025-01-03 03:08:25,HOURLY_EXCEEDED|TOKEN_EXCEEDED,265,266,BLOCK,HARD_BLOCK_TIER
R00007888,T0021,FREE,2025-01-03 03:08:26,HOURLY_EXCEEDED|TOKEN_EXCEEDED,266,267,BLOCK,HARD_BLOCK_TIER
R00007890,T0021,FREE,2025-01-03 03:08:29,HOURLY_EXCEEDED|TOKEN_EXCEEDED,267,268,BLOCK,HARD_BLOCK_TIER
R00007887,T0021,FREE,2025-01-03 03:08:31,HOURLY_EXCEEDED|TOKEN_EXCEEDED,268,269,BLOCK,HARD_BLOCK_TIER
R00007913,T0021,FREE,2025-01-03 03:08:31,HOURLY_EXCEEDED|TOKEN_EXCEEDED,269,270,BLOCK,HARD_BLOCK_TIER
R00007910,T0021,FREE,2025-01-03 03:08:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,270,271,BLOCK,HARD_BLOCK_TIER
R00007911,T0021,FREE,2025-01-03 03:08:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,271,272,BLOCK,HARD_BLOCK_TIER
R00007894,T0021,FREE,2025-01-03 03:08:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,272,273,BLOCK,HARD_BLOCK_TIER
R00007896,T0021,FREE,2025-01-03 03:08:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,273,274,BLOCK,HARD_BLOCK_TIER
R00007892,T0021,FREE,2025-01-03 03:08:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,274,275,BLOCK,HARD_BLOCK_TIER
R00007891,T0021,FREE,2025-01-03 03:08:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,275,276,BLOCK,HARD_BLOCK_TIER
R00007885,T0021,FREE,2025-01-03 03:08:43,HOURLY_EXCEEDED|TOKEN_EXCEEDED,276,277,BLOCK,HARD_BLOCK_TIER
R00007897,T0021,FREE,2025-01-03 03:08:44,HOURLY_EXCEEDED|TOKEN_EXCEEDED,277,278,BLOCK,HARD_BLOCK_TIER
R00007889,T0021,FREE,2025-01-03 03:08:51,HOURLY_EXCEEDED|TOKEN_EXCEEDED,278,279,BLOCK,HARD_BLOCK_TIER
R00007906,T0021,FREE,2025-01-03 03:08:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,279,280,BLOCK,HARD_BLOCK_TIER
R00007893,T0021,FREE,2025-01-03 03:08:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,280,281,BLOCK,HARD_BLOCK_TIER
R00007904,T0021,FREE,2025-01-03 03:08:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,281,282,BLOCK,HARD_BLOCK_TIER
R00007908,T0021,FREE,2025-01-03 03:08:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,282,283,BLOCK,HARD_BLOCK_TIER
R00007921,T0021,FREE,2025-01-03 03:09:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,283,284,BLOCK,HARD_BLOCK_TIER
R00007929,T0021,FREE,2025-01-03 03:09:07,HOURLY_EXCEEDED|TOKEN_EXCEEDED,284,285,BLOCK,HARD_BLOCK_TIER
R00007932,T0021,FREE,2025-01-03 03:09:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,285,286,BLOCK,HARD_BLOCK_TIER
R00007936,T0021,FREE,2025-01-03 03:09:16,HOURLY_EXCEEDED|TOKEN_EXCEEDED,286,287,BLOCK,HARD_BLOCK_TIER
R00007933,T0021,FREE,2025-01-03 03:09:19,HOURLY_EXCEEDED|TOKEN_EXCEEDED,287,288,BLOCK,HARD_BLOCK_TIER
R00007918,T0021,FREE,2025-01-03 03:09:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,288,289,BLOCK,HARD_BLOCK_TIER
R00007923,T0021,FREE,2025-01-03 03:09:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,289,290,BLOCK,HARD_BLOCK_TIER
R00007922,T0021,FREE,2025-01-03 03:09:23,HOURLY_EXCEEDED|TOKEN_EXCEEDED,290,291,BLOCK,HARD_BLOCK_TIER
R00007939,T0021,FREE,2025-01-03 03:09:23,HOURLY_EXCEEDED|TOKEN_EXCEEDED,291,292,BLOCK,HARD_BLOCK_TIER
R00007920,T0021,FREE,2025-01-03 03:09:25,HOURLY_EXCEEDED|TOKEN_EXCEEDED,292,293,BLOCK,HARD_BLOCK_TIER
R00007916,T0021,FREE,2025-01-03 03:09:26,HOURLY_EXCEEDED|TOKEN_EXCEEDED,293,294,BLOCK,HARD_BLOCK_TIER
R00007928,T0021,FREE,2025-01-03 03:09:33,HOURLY_EXCEEDED|TOKEN_EXCEEDED,294,295,BLOCK,HARD_BLOCK_TIER
R00007926,T0021,FREE,2025-01-03 03:09:34,HOURLY_EXCEEDED|TOKEN_EXCEEDED,295,296,BLOCK,HARD_BLOCK_TIER
R00007927,T0021,FREE,2025-01-03 03:09:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,296,297,BLOCK,HARD_BLOCK_TIER
R00007925,T0021,FREE,2025-01-03 03:09:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,297,298,BLOCK,HARD_BLOCK_TIER
R00007938,T0021,FREE,2025-01-03 03:09:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,298,299,BLOCK,HARD_BLOCK_TIER
R00007919,T0021,FREE,2025-01-03 03:09:44,HOURLY_EXCEEDED|TOKEN_EXCEEDED,299,300,BLOCK,HARD_BLOCK_TIER
R00007937,T0021,FREE,2025-01-03 03:09:49,HOURLY_EXCEEDED|TOKEN_EXCEEDED,300,301,BLOCK,HARD_BLOCK_TIER
R00007924,T0021,FREE,2025-01-03 03:09:51,HOURLY_EXCEEDED|TOKEN_EXCEEDED,301,302,BLOCK,HARD_BLOCK_TIER
R00007934,T0021,FREE,2025-01-03 03:09:53,HOURLY_EXCEEDED|TOKEN_EXCEEDED,302,303,BLOCK,HARD_BLOCK_TIER
R00007915,T0021,FREE,2025-01-03 03:09:55,HOURLY_EXCEEDED|TOKEN_EXCEEDED,303,304,BLOCK,HARD_BLOCK_TIER
R00007931,T0021,FREE,2025-01-03 03:09:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,304,305,BLOCK,HARD_BLOCK_TIER
R00007930,T0021,FREE,2025-01-03 03:09:58,HOURLY_EXCEEDED|TOKEN_EXCEEDED,305,306,BLOCK,HARD_BLOCK_TIER
R00007935,T0021,FREE,2025-01-03 03:09:58,HOURLY_EXCEEDED|TOKEN_EXCEEDED,306,307,BLOCK,HARD_BLOCK_TIER
R00007914,T0021,FREE,2025-01-03 03:09:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,307,308,BLOCK,HARD_BLOCK_TIER
R00007917,T0021,FREE,2025-01-03 03:09:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,308,309,BLOCK,HARD_BLOCK_TIER
R00007944,T0021,FREE,2025-01-03 03:10:01,HOURLY_EXCEEDED|TOKEN_EXCEEDED,309,310,BLOCK,HARD_BLOCK_TIER
R00007949,T0021,FREE,2025-01-03 03:10:03,HOURLY_EXCEEDED|TOKEN_EXCEEDED,310,311,BLOCK,HARD_BLOCK_TIER
R00007942,T0021,FREE,2025-01-03 03:10:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,311,312,BLOCK,HARD_BLOCK_TIER
R00007952,T0021,FREE,2025-01-03 03:10:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,312,313,BLOCK,HARD_BLOCK_TIER
R00007950,T0021,FREE,2025-01-03 03:10:05,HOURLY_EXCEEDED|TOKEN_EXCEEDED,313,314,BLOCK,HARD_BLOCK_TIER
R00007971,T0021,FREE,2025-01-03 03:10:07,HOURLY_EXCEEDED|TOKEN_EXCEEDED,314,315,BLOCK,HARD_BLOCK_TIER
R00007955,T0021,FREE,2025-01-03 03:10:08,HOURLY_EXCEEDED|TOKEN_EXCEEDED,315,316,BLOCK,HARD_BLOCK_TIER
R00007959,T0021,FREE,2025-01-03 03:10:08,HOURLY_EXCEEDED|TOKEN_EXCEEDED,316,317,BLOCK,HARD_BLOCK_TIER
R00007951,T0021,FREE,2025-01-03 03:10:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,317,318,BLOCK,HARD_BLOCK_TIER
R00007956,T0021,FREE,2025-01-03 03:10:12,HOURLY_EXCEEDED|TOKEN_EXCEEDED,318,319,BLOCK,HARD_BLOCK_TIER
R00007960,T0021,FREE,2025-01-03 03:10:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,319,320,BLOCK,HARD_BLOCK_TIER
R00007964,T0021,FREE,2025-01-03 03:10:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,320,321,BLOCK,HARD_BLOCK_TIER
R00007953,T0021,FREE,2025-01-03 03:10:16,HOURLY_EXCEEDED|TOKEN_EXCEEDED,321,322,BLOCK,HARD_BLOCK_TIER
R00007945,T0021,FREE,2025-01-03 03:10:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,322,323,BLOCK,HARD_BLOCK_TIER
R00007961,T0021,FREE,2025-01-03 03:10:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,323,324,BLOCK,HARD_BLOCK_TIER
R00007957,T0021,FREE,2025-01-03 03:10:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,324,325,BLOCK,HARD_BLOCK_TIER
R00007967,T0021,FREE,2025-01-03 03:10:23,HOURLY_EXCEEDED|TOKEN_EXCEEDED,325,326,BLOCK,HARD_BLOCK_TIER
R00007958,T0021,FREE,2025-01-03 03:10:24,HOURLY_EXCEEDED|TOKEN_EXCEEDED,326,327,BLOCK,HARD_BLOCK_TIER
R00007948,T0021,FREE,2025-01-03 03:10:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,327,328,BLOCK,HARD_BLOCK_TIER
R00007963,T0021,FREE,2025-01-03 03:10:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,328,329,BLOCK,HARD_BLOCK_TIER
R00007966,T0021,FREE,2025-01-03 03:10:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,329,330,BLOCK,HARD_BLOCK_TIER
R00007943,T0021,FREE,2025-01-03 03:10:45,HOURLY_EXCEEDED|TOKEN_EXCEEDED,330,331,BLOCK,HARD_BLOCK_TIER
R00007947,T0021,FREE,2025-01-03 03:10:45,HOURLY_EXCEEDED|TOKEN_EXCEEDED,331,332,BLOCK,HARD_BLOCK_TIER
R00007954,T0021,FREE,2025-01-03 03:10:45,HOURLY_EXCEEDED|TOKEN_EXCEEDED,332,333,BLOCK,HARD_BLOCK_TIER
R00007962,T0021,FREE,2025-01-03 03:10:45,HOURLY_EXCEEDED|TOKEN_EXCEEDED,333,334,BLOCK,HARD_BLOCK_TIER
R00007970,T0021,FREE,2025-01-03 03:10:45,HOURLY_EXCEEDED|TOKEN_EXCEEDED,334,335,BLOCK,HARD_BLOCK_TIER
R00007946,T0021,FREE,2025-01-03 03:10:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,335,336,BLOCK,HARD_BLOCK_TIER
R00007969,T0021,FREE,2025-01-03 03:10:47,HOURLY_EXCEEDED|TOKEN_EXCEEDED,336,337,BLOCK,HARD_BLOCK_TIER
R00007941,T0021,FREE,2025-01-03 03:10:50,HOURLY_EXCEEDED|TOKEN_EXCEEDED,337,338,BLOCK,HARD_BLOCK_TIER
R00007965,T0021,FREE,2025-01-03 03:10:50,HOURLY_EXCEEDED|TOKEN_EXCEEDED,338,339,BLOCK,HARD_BLOCK_TIER
R00007940,T0021,FREE,2025-01-03 03:10:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,339,340,BLOCK,HARD_BLOCK_TIER
R00007968,T0021,FREE,2025-01-03 03:10:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,340,341,BLOCK,HARD_BLOCK_TIER
R00008001,T0021,FREE,2025-01-03 03:11:00,HOURLY_EXCEEDED|TOKEN_EXCEEDED,341,342,BLOCK,HARD_BLOCK_TIER
R00007993,T0021,FREE,2025-01-03 03:11:01,HOURLY_EXCEEDED|TOKEN_EXCEEDED,342,343,BLOCK,HARD_BLOCK_TIER
R00008010,T0021,FREE,2025-01-03 03:11:01,HOURLY_EXCEEDED|TOKEN_EXCEEDED,343,344,BLOCK,HARD_BLOCK_TIER
R00007987,T0021,FREE,2025-01-03 03:11:03,HOURLY_EXCEEDED|TOKEN_EXCEEDED,344,345,BLOCK,HARD_BLOCK_TIER
R00007975,T0021,FREE,2025-01-03 03:11:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,345,346,BLOCK,HARD_BLOCK_TIER
R00007991,T0021,FREE,2025-01-03 03:11:08,HOURLY_EXCEEDED|TOKEN_EXCEEDED,346,347,BLOCK,HARD_BLOCK_TIER
R00007985,T0021,FREE,2025-01-03 03:11:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,347,348,BLOCK,HARD_BLOCK_TIER
R00008006,T0021,FREE,2025-01-03 03:11:12,HOURLY_EXCEEDED|TOKEN_EXCEEDED,348,349,BLOCK,HARD_BLOCK_TIER
R00007986,T0021,FREE,2025-01-03 03:11:14,HOURLY_EXCEEDED|TOKEN_EXCEEDED,349,350,BLOCK,HARD_BLOCK_TIER
R00007994,T0021,FREE,2025-01-03 03:11:14,HOURLY_EXCEEDED|TOKEN_EXCEEDED,350,351,BLOCK,HARD_BLOCK_TIER
