violation_id,tenant_id,request_id,violation_timestamp,violation_type,violation_number,severity,flat_penalty,pct_penalty,penalty_amount,cumulative_penalty,enforcement_action
VN000693,T0021,R00007689,2025-01-03 03:01:29,TOKEN_EXCEEDED,63,CRITICAL,500.0,0.05,500.0,9410.0,SUSPEND_24HR
VN000694,T0021,R00007665,2025-01-03 03:01:31,TOKEN_EXCEEDED,64,CRITICAL,500.0,0.05,500.0,9910.0,SUSPEND_24HR
VN000695,T0021,R00007667,2025-01-03 03:01:31,TOKEN_EXCEEDED,65,CRITICAL,500.0,0.05,500.0,10410.0,SUSPEND_24HR
VN000696,T0021,R00007662,2025-01-03 03:01:37,TOKEN_EXCEEDED,66,CRITICAL,500.0,0.05,500.0,10910.0,SUSPEND_24HR
VN000697,T0021,R00007687,2025-01-03 03:01:37,TOKEN_EXCEEDED,67,CRITICAL,500.0,0.05,500.0,11410.0,SUSPEND_24HR
VN000698,T0021,R00007679,2025-01-03 03:01:38,TOKEN_EXCEEDED,68,CRITICAL,500.0,0.05,500.0,11910.0,SUSPEND_24HR
VN000699,T0021,R00007694,2025-01-03 03:01:38,TOKEN_EXCEEDED,69,CRITICAL,500.0,0.05,500.0,12410.0,SUSPEND_24HR
VN000700,T0021,R00007690,2025-01-03 03:01:40,TOKEN_EXCEEDED,70,CRITICAL,500.0,0.05,500.0,12910.0,SUSPEND_24HR
VN000701,T0021,R00007693,2025-01-03 03:01:40,TOKEN_EXCEEDED,71,CRITICAL,500.0,0.05,500.0,13410.0,SUSPEND_24HR
VN000702,T0021,R00007675,2025-01-03 03:01:41,TOKEN_EXCEEDED,72,CRITICAL,500.0,0.05,500.0,13910.0,SUSPEND_24HR
VN000703,T0021,R00007685,2025-01-03 03:01:45,TOKEN_EXCEEDED,73,CRITICAL,500.0,0.05,500.0,14410.0,SUSPEND_24HR
VN000704,T0021,R00007678,2025-01-03 03:01:46,TOKEN_EXCEEDED,74,CRITICAL,500.0,0.05,500.0,14910.0,SUSPEND_24HR
VN000705,T0021,R00007688,2025-01-03 03:01:47,TOKEN_EXCEEDED,75,CRITICAL,500.0,0.05,500.0,15410.0,SUSPEND_24HR
VN000706,T0021,R00007672,2025-01-03 03:01:47,TOKEN_EXCEEDED,76,CRITICAL,500.0,0.05,500.0,15910.0,SUSPEND_24HR
VN000707,T0021,R00007664,2025-01-03 03:01:50,TOKEN_EXCEEDED,77,CRITICAL,500.0,0.05,500.0,16410.0,SUSPEND_24HR
VN000708,T0021,R00007686,2025-01-03 03:01:52,TOKEN_EXCEEDED,78,CRITICAL,500.0,0.05,500.0,16910.0,SUSPEND_24HR
VN000709,T0021,R00007676,2025-01-03 03:01:56,TOKEN_EXCEEDED,79,CRITICAL,500.0,0.05,500.0,17410.0,SUSPEND_24HR
VN000710,T0021,R00007668,2025-01-03 03:01:59,TOKEN_EXCEEDED,80,CRITICAL,500.0,0.05,500.0,17910.0,SUSPEND_24HR
VN000711,T0021,R00007727,2025-01-03 03:02:02,TOKEN_EXCEEDED,81,CRITICAL,500.0,0.05,500.0,18410.0,SUSPEND_24HR
VN000712,T0021,R00007722,2025-01-03 03:02:02,TOKEN_EXCEEDED,82,CRITICAL,500.0,0.05,500.0,18910.0,SUSPEND_24HR
VN000713,T0021,R00007718,2025-01-03 03:02:03,TOKEN_EXCEEDED,83,CRITICAL,500.0,0.05,500.0,19410.0,SUSPEND_24HR
VN000714,T0021,R00007698,2025-01-03 03:02:04,TOKEN_EXCEEDED,84,CRITICAL,500.0,0.05,500.0,19910.0,SUSPEND_24HR
VN000715,T0021,R00007711,2025-01-03 03:02:04,TOKEN_EXCEEDED,85,CRITICAL,500.0,0.05,500.0,20410.0,SUSPEND_24HR
VN000716,T0021,R00007726,2025-01-03 03:02:06,TOKEN_EXCEEDED,86,CRITICAL,500.0,0.05,500.0,20910.0,SUSPEND_24HR
VN000717,T0021,R00007701,2025-01-03 03:02:06,TOKEN_EXCEEDED,87,CRITICAL,500.0,0.05,500.0,21410.0,SUSPEND_24HR
VN000718,T0021,R00007719,2025-01-03 03:02:07,TOKEN_EXCEEDED,88,CRITICAL,500.0,0.05,500.0,21910.0,SUSPEND_24HR
VN000719,T0021,R00007714,2025-01-03 03:02:10,TOKEN_EXCEEDED,89,CRITICAL,500.0,0.05,500.0,22410.0,SUSPEND_24HR
VN000720,T0021,R00007730,2025-01-03 03:02:11,TOKEN_EXCEEDED,90,CRITICAL,500.0,0.05,500.0,22910.0,SUSPEND_24HR
VN000721,T0021,R00007710,2025-01-03 03:02:11,TOKEN_EXCEEDED,91,CRITICAL,500.0,0.05,500.0,23410.0,SUSPEND_24HR
VN000722,T0021,R00007705,2025-01-03 03:02:18,TOKEN_EXCEEDED,92,CRITICAL,500.0,0.05,500.0,23910.0,SUSPEND_24HR
VN000723,T0021,R00007704,2025-01-03 03:02:20,TOKEN_EXCEEDED,93,CRITICAL,500.0,0.05,500.0,24410.0,SUSPEND_24HR
VN000724,T0021,R00007706,2025-01-03 03:02:20,TOKEN_EXCEEDED,94,CRITICAL,500.0,0.05,500.0,24910.0,SUSPEND_24HR
VN000725,T0021,R00007697,2025-01-03 03:02:21,TOKEN_EXCEEDED,95,CRITICAL,500.0,0.05,500.0,25410.0,SUSPEND_24HR
VN000726,T0021,R00007703,2025-01-03 03:02:23,TOKEN_EXCEEDED,96,CRITICAL,500.0,0.05,500.0,25910.0,SUSPEND_24HR
VN000727,T0021,R00007721,2025-01-03 03:02:23,TOKEN_EXCEEDED,97,CRITICAL,500.0,0.05,500.0,26410.0,SUSPEND_24HR
VN000728,T0021,R00007728,2025-01-03 03:02:25,TOKEN_EXCEEDED,98,CRITICAL,500.0,0.05,500.0,26910.0,SUSPEND_24HR
VN000729,T0021,R00007725,2025-01-03 03:02:25,TOKEN_EXCEEDED,99,CRITICAL,500.0,0.05,500.0,27410.0,SUSPEND_24HR
VN000730,T0021,R00007717,2025-01-03 03:02:28,TOKEN_EXCEEDED,100,CRITICAL,500.0,0.05,500.0,27910.0,SUSPEND_24HR
VN000731,T0021,R00007702,2025-01-03 03:02:28,TOKEN_EXCEEDED,101,CRITICAL,500.0,0.05,500.0,28410.0,SUSPEND_24HR
VN000732,T0021,R00007708,2025-01-03 03:02:28,TOKEN_EXCEEDED,102,CRITICAL,500.0,0.05,500.0,28910.0,SUSPEND_24HR
VN000733,T0021,R00007713,2025-01-03 03:02:29,TOKEN_EXCEEDED,103,CRITICAL,500.0,0.05,500.0,29410.0,SUSPEND_24HR
VN000734,T0021,R00007700,2025-01-03 03:02:30,TOKEN_EXCEEDED,104,CRITICAL,500.0,0.05,500.0,29910.0,SUSPEND_24HR
VN000735,T0021,R00007715,2025-01-03 03:02:32,TOKEN_EXCEEDED,105,CRITICAL,500.0,0.05,500.0,30410.0,SUSPEND_24HR
VN000736,T0021,R00007732,2025-01-03 03:02:38,TOKEN_EXCEEDED,106,CRITICAL,500.0,0.05,500.0,30910.0,SUSPEND_24HR
VN000737,T0021,R00007716,2025-01-03 03:02:39,TOKEN_EXCEEDED,107,CRITICAL,500.0,0.05,500.0,31410.0,SUSPEND_24HR
VN000738,T0021,R00007696,2025-01-03 03:02:41,TOKEN_EXCEEDED,108,CRITICAL,500.0,0.05,500.0,31910.0,SUSPEND_24HR
VN000739,T0021,R00007724,2025-01-03 03:02:42,TOKEN_EXCEEDED,109,CRITICAL,500.0,0.05,500.0,32410.0,SUSPEND_24HR
VN000740,T0021,R00007723,2025-01-03 03:02:43,TOKEN_EXCEEDED,110,CRITICAL,500.0,0.05,500.0,32910.0,SUSPEND_24HR
VN000741,T0021,R00007731,2025-01-03 03:02:44,TOKEN_EXCEEDED,111,CRITICAL,500.0,0.05,500.0,33410.0,SUSPEND_24HR
VN000742,T0021,R00007720,2025-01-03 03:02:46,TOKEN_EXCEEDED,112,CRITICAL,500.0,0.05,500.0,33910.0,SUSPEND_24HR
VN000743,T0021,R00007709,2025-01-03 03:02:47,TOKEN_EXCEEDED,113,CRITICAL,500.0,0.05,500.0,34410.0,SUSPEND_24HR
VN000744,T0021,R00007699,2025-01-03 03:02:49,TOKEN_EXCEEDED,114,CRITICAL,500.0,0.05,500.0,34910.0,SUSPEND_24HR
VN000745,T0021,R00007695,2025-01-03 03:02:50,TOKEN_EXCEEDED,115,CRITICAL,500.0,0.05,500.0,35410.0,SUSPEND_24HR
VN000746,T0021,R00007729,2025-01-03 03:02:50,TOKEN_EXCEEDED,116,CRITICAL,500.0,0.05,500.0,35910.0,SUSPEND_24HR
VN000747,T0021,R00007733,2025-01-03 03:02:56,TOKEN_EXCEEDED,117,CRITICAL,500.0,0.05,500.0,36410.0,SUSPEND_24HR
VN000748,T0021,R00007712,2025-01-03 03:02:57,HOURLY_EXCEEDED,118,CRITICAL,500.0,0.05,500.0,36910.0,SUSPEND_24HR
VN000749,T0021,R00007707,2025-01-03 03:02:58,HOURLY_EXCEEDED,119,CRITICAL,500.0,0.05,500.0,37410.0,SUSPEND_24HR
VN000750,T0021,R00007759,2025-01-03 03:03:03,HOURLY_EXCEEDED,120,CRITICAL,500.0,0.05,500.0,37910.0,SUSPEND_24HR
VN000751,T0021,R00007738,2025-01-03 03:03:05,HOURLY_EXCEEDED,121,CRITICAL,500.0,0.05,500.0,38410.0,SUSPEND_24HR
VN000752,T0021,R00007735,2025-01-03 03:03:05,HOURLY_EXCEEDED,122,CRITICAL,500.0,0.05,500.0,38910.0,SUSPEND_24HR
VN000753,T0021,R00007746,2025-01-03 03:03:06,HOURLY_EXCEEDED,123,CRITICAL,500.0,0.05,500.0,39410.0,SUSPEND_24HR
VN000754,T0021,R00007756,2025-01-03 03:03:06,HOURLY_EXCEEDED,124,CRITICAL,500.0,0.05,500.0,39910.0,SUSPEND_24HR
VN000755,T0021,R00007763,2025-01-03 03:03:09,HOURLY_EXCEEDED,125,CRITICAL,500.0,0.05,500.0,40410.0,SUSPEND_24HR
VN000756,T0021,R00007739,2025-01-03 03:03:10,HOURLY_EXCEEDED,126,CRITICAL,500.0,0.05,500.0,40910.0,SUSPEND_24HR
VN000757,T0021,R00007748,2025-01-03 03:03:13,HOURLY_EXCEEDED,127,CRITICAL,500.0,0.05,500.0,41410.0,SUSPEND_24HR
VN000758,T0021,R00007740,2025-01-03 03:03:16,HOURLY_EXCEEDED,128,CRITICAL,500.0,0.05,500.0,41910.0,SUSPEND_24HR
VN000759,T0021,R00007754,2025-01-03 03:03:16,HOURLY_EXCEEDED,129,CRITICAL,500.0,0.05,500.0,42410.0,SUSPEND_24HR
VN000760,T0021,R00007751,2025-01-03 03:03:17,HOURLY_EXCEEDED,130,CRITICAL,500.0,0.05,500.0,42910.0,SUSPEND_24HR
VN000761,T0021,R00007753,2025-01-03 03:03:17,HOURLY_EXCEEDED,131,CRITICAL,500.0,0.05,500.0,43410.0,SUSPEND_24HR
VN000762,T0021,R00007745,2025-01-03 03:03:28,HOURLY_EXCEEDED,132,CRITICAL,500.0,0.05,500.0,43910.0,SUSPEND_24HR
VN000763,T0021,R00007750,2025-01-03 03:03:29,HOURLY_EXCEEDED,133,CRITICAL,500.0,0.05,500.0,44410.0,SUSPEND_24HR
VN000764,T0021,R00007744,2025-01-03 03:03:31,HOURLY_EXCEEDED,134,CRITICAL,500.0,0.05,500.0,44910.0,SUSPEND_24HR
VN000765,T0021,R00007737,2025-01-03 03:03:31,HOURLY_EXCEEDED,135,CRITICAL,500.0,0.05,500.0,45410.0,SUSPEND_24HR
VN000766,T0021,R00007734,2025-01-03 03:03:33,HOURLY_EXCEEDED,136,CRITICAL,500.0,0.05,500.0,45910.0,SUSPEND_24HR
VN000767,T0021,R00007741,2025-01-03 03:03:36,HOURLY_EXCEEDED,137,CRITICAL,500.0,0.05,500.0,46410.0,SUSPEND_24HR
VN000768,T0021,R00007758,2025-01-03 03:03:37,HOURLY_EXCEEDED,138,CRITICAL,500.0,0.05,500.0,46910.0,SUSPEND_24HR
VN000769,T0021,R00007761,2025-01-03 03:03:39,HOURLY_EXCEEDED,139,CRITICAL,500.0,0.05,500.0,47410.0,SUSPEND_24HR
VN000770,T0021,R00007757,2025-01-03 03:03:40,HOURLY_EXCEEDED,140,CRITICAL,500.0,0.05,500.0,47910.0,SUSPEND_24HR
VN000771,T0021,R00007747,2025-01-03 03:03:41,HOURLY_EXCEEDED,141,CRITICAL,500.0,0.05,500.0,48410.0,SUSPEND_24HR
VN000772,T0021,R00007752,2025-01-03 03:03:41,HOURLY_EXCEEDED,142,CRITICAL,500.0,0.05,500.0,48910.0,SUSPEND_24HR
VN000773,T0021,R00007762,2025-01-03 03:03:42,HOURLY_EXCEEDED,143,CRITICAL,500.0,0.05,500.0,49410.0,SUSPEND_24HR
VN000774,T0021,R00007760,2025-01-03 03:03:42,HOURLY_EXCEEDED,144,CRITICAL,500.0,0.05,500.0,49910.0,SUSPEND_24HR
VN000775,T0021,R00007743,2025-01-03 03:03:46,HOURLY_EXCEEDED,145,CRITICAL,500.0,0.05,500.0,50410.0,SUSPEND_24HR
VN000776,T0021,R00007755,2025-01-03 03:03:54,HOURLY_EXCEEDED,146,CRITICAL,500.0,0.05,500.0,50910.0,SUSPEND_24HR
VN000777,T0021,R00007736,2025-01-03 03:03:57,HOURLY_EXCEEDED,147,CRITICAL,500.0,0.05,500.0,51410.0,SUSPEND_24HR
VN000778,T0021,R00007749,2025-01-03 03:03:59,HOURLY_EXCEEDED,148,CRITICAL,500.0,0.05,500.0,51910.0,SUSPEND_24HR
VN000779,T0021,R00007742,2025-01-03 03:03:59,HOURLY_EXCEEDED,149,CRITICAL,500.0,0.05,500.0,52410.0,SUSPEND_24HR
VN000780,T0021,R00007771,2025-01-03 03:04:00,HOURLY_EXCEEDED,150,CRITICAL,500.0,0.05,500.0,52910.0,SUSPEND_24HR
VN000781,T0021,R00007764,2025-01-03 03:04:05,HOURLY_EXCEEDED,151,CRITICAL,500.0,0.05,500.0,53410.0,SUSPEND_24HR
VN000782,T0021,R00007772,2025-01-03 03:04:05,HOURLY_EXCEEDED,152,CRITICAL,500.0,0.05,500.0,53910.0,SUSPEND_24HR
VN000783,T0021,R00007780,2025-01-03 03:04:08,HOURLY_EXCEEDED,153,CRITICAL,500.0,0.05,500.0,54410.0,SUSPEND_24HR
VN000784,T0021,R00007785,2025-01-03 03:04:10,HOURLY_EXCEEDED,154,CRITICAL,500.0,0.05,500.0,54910.0,SUSPEND_24HR
VN000785,T0021,R00007766,2025-01-03 03:04:10,HOURLY_EXCEEDED,155,CRITICAL,500.0,0.05,500.0,55410.0,SUSPEND_24HR
VN000786,T0021,R00007778,2025-01-03 03:04:11,HOURLY_EXCEEDED,156,CRITICAL,500.0,0.05,500.0,55910.0,SUSPEND_24HR
VN000787,T0021,R00007777,2025-01-03 03:04:11,HOURLY_EXCEEDED,157,CRITICAL,500.0,0.05,500.0,56410.0,SUSPEND_24HR
VN000788,T0021,R00007765,2025-01-03 03:04:12,HOURLY_EXCEEDED,158,CRITICAL,500.0,0.05,500.0,56910.0,SUSPEND_24HR
VN000789,T0021,R00007789,2025-01-03 03:04:12,HOURLY_EXCEEDED,159,CRITICAL,500.0,0.05,500.0,57410.0,SUSPEND_24HR
VN000790,T0021,R00007790,2025-01-03 03:04:13,HOURLY_EXCEEDED,160,CRITICAL,500.0,0.05,500.0,57910.0,SUSPEND_24HR
VN000791,T0021,R00007788,2025-01-03 03:04:15,HOURLY_EXCEEDED,161,CRITICAL,500.0,0.05,500.0,58410.0,SUSPEND_24HR
VN000792,T0021,R00007781,2025-01-03 03:04:15,HOURLY_EXCEEDED,162,CRITICAL,500.0,0.05,500.0,58910.0,SUSPEND_24HR
VN000793,T0021,R00007773,2025-01-03 03:04:20,HOURLY_EXCEEDED,163,CRITICAL,500.0,0.05,500.0,59410.0,SUSPEND_24HR
VN000794,T0021,R00007767,2025-01-03 03:04:21,HOURLY_EXCEEDED,164,CRITICAL,500.0,0.05,500.0,59910.0,SUSPEND_24HR
VN000795,T0021,R00007784,2025-01-03 03:04:25,HOURLY_EXCEEDED,165,CRITICAL,500.0,0.05,500.0,60410.0,SUSPEND_24HR
VN000796,T0021,R00007768,2025-01-03 03:04:26,HOURLY_EXCEEDED,166,CRITICAL,500.0,0.05,500.0,60910.0,SUSPEND_24HR
VN000797,T0021,R00007792,2025-01-03 03:04:26,HOURLY_EXCEEDED,167,CRITICAL,500.0,0.05,500.0,61410.0,SUSPEND_24HR
VN000798,T0021,R00007787,2025-01-03 03:04:27,HOURLY_EXCEEDED,168,CRITICAL,500.0,0.05,500.0,61910.0,SUSPEND_24HR
VN000799,T0021,R00007782,2025-01-03 03:04:35,HOURLY_EXCEEDED,169,CRITICAL,500.0,0.05,500.0,62410.0,SUSPEND_24HR
VN000800,T0021,R00007779,2025-01-03 03:04:38,HOURLY_EXCEEDED,170,CRITICAL,500.0,0.05,500.0,62910.0,SUSPEND_24HR
VN000801,T0021,R00007775,2025-01-03 03:04:38,HOURLY_EXCEEDED,171,CRITICAL,500.0,0.05,500.0,63410.0,SUSPEND_24HR
VN000802,T0021,R00007770,2025-01-03 03:04:42,HOURLY_EXCEEDED,172,CRITICAL,500.0,0.05,500.0,63910.0,SUSPEND_24HR
VN000803,T0021,R00007776,2025-01-03 03:04:52,HOURLY_EXCEEDED,173,CRITICAL,500.0,0.05,500.0,64410.0,SUSPEND_24HR
VN000804,T0021,R00007769,2025-01-03 03:04:52,HOURLY_EXCEEDED,174,CRITICAL,500.0,0.05,500.0,64910.0,SUSPEND_24HR
VN000805,T0021,R00007791,2025-01-03 03:04:53,HOURLY_EXCEEDED,175,CRITICAL,500.0,0.05,500.0,65410.0,SUSPEND_24HR
VN000806,T0021,R00007774,2025-01-03 03:04:55,HOURLY_EXCEEDED,176,CRITICAL,500.0,0.05,500.0,65910.0,SUSPEND_24HR
VN000807,T0021,R00007786,2025-01-03 03:04:57,HOURLY_EXCEEDED,177,CRITICAL,500.0,0.05,500.0,66410.0,SUSPEND_24HR
VN000808,T0021,R00007783,2025-01-03 03:04:59,HOURLY_EXCEEDED,178,CRITICAL,500.0,0.05,500.0,66910.0,SUSPEND_24HR
VN000809,T0021,R00007797,2025-01-03 03:05:00,HOURLY_EXCEEDED,179,CRITICAL,500.0,0.05,500.0,67410.0,SUSPEND_24HR
VN000810,T0021,R00007814,2025-01-03 03:05:01,HOURLY_EXCEEDED,180,CRITICAL,500.0,0.05,500.0,67910.0,SUSPEND_24HR
VN000811,T0021,R00007822,2025-01-03 03:05:03,HOURLY_EXCEEDED,181,CRITICAL,500.0,0.05,500.0,68410.0,SUSPEND_24HR
VN000812,T0021,R00007818,2025-01-03 03:05:08,HOURLY_EXCEEDED,182,CRITICAL,500.0,0.05,500.0,68910.0,SUSPEND_24HR
VN000813,T0021,R00007806,2025-01-03 03:05:10,HOURLY_EXCEEDED,183,CRITICAL,500.0,0.05,500.0,69410.0,SUSPEND_24HR
VN000814,T0021,R00007810,2025-01-03 03:05:11,HOURLY_EXCEEDED,184,CRITICAL,500.0,0.05,500.0,69910.0,SUSPEND_24HR
VN000815,T0021,R00007817,2025-01-03 03:05:11,HOURLY_EXCEEDED,185,CRITICAL,500.0,0.05,500.0,70410.0,SUSPEND_24HR
VN000816,T0021,R00007820,2025-01-03 03:05:11,HOURLY_EXCEEDED,186,CRITICAL,500.0,0.05,500.0,70910.0,SUSPEND_24HR
VN000817,T0021,R00007796,2025-01-03 03:05:11,HOURLY_EXCEEDED,187,CRITICAL,500.0,0.05,500.0,71410.0,SUSPEND_24HR
VN000818,T0021,R00007828,2025-01-03 03:05:14,HOURLY_EXCEEDED,188,CRITICAL,500.0,0.05,500.0,71910.0,SUSPEND_24HR
VN000819,T0021,R00007795,2025-01-03 03:05:15,HOURLY_EXCEEDED,189,CRITICAL,500.0,0.05,500.0,72410.0,SUSPEND_24HR
VN000820,T0021,R00007816,2025-01-03 03:05:17,HOURLY_EXCEEDED,190,CRITICAL,500.0,0.05,500.0,72910.0,SUSPEND_24HR
VN000821,T0021,R00007798,2025-01-03 03:05:17,HOURLY_EXCEEDED,191,CRITICAL,500.0,0.05,500.0,73410.0,SUSPEND_24HR
VN000822,T0021,R00007802,2025-01-03 03:05:18,HOURLY_EXCEEDED,192,CRITICAL,500.0,0.05,500.0,73910.0,SUSPEND_24HR
VN000823,T0021,R00007830,2025-01-03 03:05:20,HOURLY_EXCEEDED,193,CRITICAL,500.0,0.05,500.0,74410.0,SUSPEND_24HR
VN000824,T0021,R00007825,2025-01-03 03:05:21,HOURLY_EXCEEDED,194,CRITICAL,500.0,0.05,500.0,74910.0,SUSPEND_24HR
VN000825,T0021,R00007821,2025-01-03 03:05:22,HOURLY_EXCEEDED,195,CRITICAL,500.0,0.05,500.0,75410.0,SUSPEND_24HR
VN000826,T0021,R00007824,2025-01-03 03:05:23,HOURLY_EXCEEDED,196,CRITICAL,500.0,0.05,500.0,75910.0,SUSPEND_24HR
VN000827,T0021,R00007800,2025-01-03 03:05:28,HOURLY_EXCEEDED,197,CRITICAL,500.0,0.05,500.0,76410.0,SUSPEND_24HR
VN000828,T0021,R00007793,2025-01-03 03:05:33,HOURLY_EXCEEDED,198,CRITICAL,500.0,0.05,500.0,76910.0,SUSPEND_24HR
VN000829,T0021,R00007826,2025-01-03 03:05:34,HOURLY_EXCEEDED,199,CRITICAL,500.0,0.05,500.0,77410.0,SUSPEND_24HR
VN000830,T0021,R00007799,2025-01-03 03:05:35,HOURLY_EXCEEDED,200,CRITICAL,500.0,0.05,500.0,77910.0,SUSPEND_24HR
VN000831,T0021,R00007794,2025-01-03 03:05:37,HOURLY_EXCEEDED,201,CRITICAL,500.0,0.05,500.0,78410.0,SUSPEND_24HR
VN000832,T0021,R00007807,2025-01-03 03:05:39,HOURLY_EXCEEDED,202,CRITICAL,500.0,0.05,500.0,78910.0,SUSPEND_24HR
VN000833,T0021,R00007811,2025-01-03 03:05:39,HOURLY_EXCEEDED,203,CRITICAL,500.0,0.05,500.0,79410.0,SUSPEND_24HR
VN000834,T0021,R00007805,2025-01-03 03:05:39,HOURLY_EXCEEDED,204,CRITICAL,500.0,0.05,500.0,79910.0,SUSPEND_24HR
VN000835,T0021,R00007804,2025-01-03 03:05:40,HOURLY_EXCEEDED,205,CRITICAL,500.0,0.05,500.0,80410.0,SUSPEND_24HR
VN000836,T0021,R00007832,2025-01-03 03:05:43,HOURLY_EXCEEDED,206,CRITICAL,500.0,0.05,500.0,80910.0,SUSPEND_24HR
VN000837,T0021,R00007801,2025-01-03 03:05:43,HOURLY_EXCEEDED,207,CRITICAL,500.0,0.05,500.0,81410.0,SUSPEND_24HR
VN000838,T0021,R00007808,2025-01-03 03:05:46,HOURLY_EXCEEDED,208,CRITICAL,500.0,0.05,500.0,81910.0,SUSPEND_24HR
VN000839,T0021,R00007815,2025-01-03 03:05:46,HOURLY_EXCEEDED,209,CRITICAL,500.0,0.05,500.0,82410.0,SUSPEND_24HR
VN000840,T0021,R00007831,2025-01-03 03:05:47,HOURLY_EXCEEDED,210,CRITICAL,500.0,0.05,500.0,82910.0,SUSPEND_24HR
VN000841,T0021,R00007809,2025-01-03 03:05:48,HOURLY_EXCEEDED,211,CRITICAL,500.0,0.05,500.0,83410.0,SUSPEND_24HR
VN000842,T0021,R00007823,2025-01-03 03:05:49,HOURLY_EXCEEDED,212,CRITICAL,500.0,0.05,500.0,83910.0,SUSPEND_24HR
VN000843,T0021,R00007819,2025-01-03 03:05:51,HOURLY_EXCEEDED,213,CRITICAL,500.0,0.05,500.0,84410.0,SUSPEND_24HR
VN000844,T0021,R00007829,2025-01-03 03:05:52,HOURLY_EXCEEDED,214,CRITICAL,500.0,0.05,500.0,84910.0,SUSPEND_24HR
VN000845,T0021,R00007813,2025-01-03 03:05:52,HOURLY_EXCEEDED,215,CRITICAL,500.0,0.05,500.0,85410.0,SUSPEND_24HR
VN000846,T0021,R00007803,2025-01-03 03:05:52,HOURLY_EXCEEDED,216,CRITICAL,500.0,0.05,500.0,85910.0,SUSPEND_24HR
VN000847,T0021,R00007827,2025-01-03 03:05:53,HOURLY_EXCEEDED,217,CRITICAL,500.0,0.05,500.0,86410.0,SUSPEND_24HR
VN000848,T0021,R00007812,2025-01-03 03:05:58,HOURLY_EXCEEDED,218,CRITICAL,500.0,0.05,500.0,86910.0,SUSPEND_24HR
VN000849,T0021,R00007842,2025-01-03 03:06:03,HOURLY_EXCEEDED,219,CRITICAL,500.0,0.05,500.0,87410.0,SUSPEND_24HR
VN000850,T0021,R00007850,2025-01-03 03:06:09,HOURLY_EXCEEDED,220,CRITICAL,500.0,0.05,500.0,87910.0,SUSPEND_24HR
VN000851,T0021,R00007834,2025-01-03 03:06:12,HOURLY_EXCEEDED,221,CRITICAL,500.0,0.05,500.0,88410.0,SUSPEND_24HR
VN000852,T0021,R00007854,2025-01-03 03:06:16,HOURLY_EXCEEDED,222,CRITICAL,500.0,0.05,500.0,88910.0,SUSPEND_24HR
VN000853,T0021,R00007838,2025-01-03 03:06:21,HOURLY_EXCEEDED,223,CRITICAL,500.0,0.05,500.0,89410.0,SUSPEND_24HR
VN000854,T0021,R00007843,2025-01-03 03:06:24,HOURLY_EXCEEDED,224,CRITICAL,500.0,0.05,500.0,89910.0,SUSPEND_24HR
VN000855,T0021,R00007848,2025-01-03 03:06:27,HOURLY_EXCEEDED,225,CRITICAL,500.0,0.05,500.0,90410.0,SUSPEND_24HR
VN000856,T0021,R00007845,2025-01-03 03:06:28,HOURLY_EXCEEDED,226,CRITICAL,500.0,0.05,500.0,90910.0,SUSPEND_24HR
VN000857,T0021,R00007855,2025-01-03 03:06:29,HOURLY_EXCEEDED,227,CRITICAL,500.0,0.05,500.0,91410.0,SUSPEND_24HR
VN000858,T0021,R00007849,2025-01-03 03:06:29,HOURLY_EXCEEDED,228,CRITICAL,500.0,0.05,500.0,91910.0,SUSPEND_24HR
VN000859,T0021,R00007853,2025-01-03 03:06:32,HOURLY_EXCEEDED,229,CRITICAL,500.0,0.05,500.0,92410.0,SUSPEND_24HR
VN000860,T0021,R00007835,2025-01-03 03:06:34,HOURLY_EXCEEDED,230,CRITICAL,500.0,0.05,500.0,92910.0,SUSPEND_24HR
VN000861,T0021,R00007847,2025-01-03 03:06:38,HOURLY_EXCEEDED,231,CRITICAL,500.0,0.05,500.0,93410.0,SUSPEND_24HR
VN000862,T0021,R00007840,2025-01-03 03:06:39,HOURLY_EXCEEDED,232,CRITICAL,500.0,0.05,500.0,93910.0,SUSPEND_24HR
VN000863,T0021,R00007852,2025-01-03 03:06:41,HOURLY_EXCEEDED,233,CRITICAL,500.0,0.05,500.0,94410.0,SUSPEND_24HR
VN000864,T0021,R00007833,2025-01-03 03:06:42,HOURLY_EXCEEDED,234,CRITICAL,500.0,0.05,500.0,94910.0,SUSPEND_24HR
VN000865,T0021,R00007856,2025-01-03 03:06:42,HOURLY_EXCEEDED,235,CRITICAL,500.0,0.05,500.0,95410.0,SUSPEND_24HR
VN000866,T0021,R00007844,2025-01-03 03:06:43,HOURLY_EXCEEDED,236,CRITICAL,500.0,0.05,500.0,95910.0,SUSPEND_24HR
VN000867,T0021,R00007841,2025-01-03 03:06:52,HOURLY_EXCEEDED,237,CRITICAL,500.0,0.05,500.0,96410.0,SUSPEND_24HR
VN000868,T0021,R00007851,2025-01-03 03:06:54,HOURLY_EXCEEDED,238,CRITICAL,500.0,0.05,500.0,96910.0,SUSPEND_24HR
VN000869,T0021,R00007846,2025-01-03 03:06:56,HOURLY_EXCEEDED,239,CRITICAL,500.0,0.05,500.0,97410.0,SUSPEND_24HR
VN000870,T0021,R00007839,2025-01-03 03:06:56,HOURLY_EXCEEDED,240,CRITICAL,500.0,0.05,500.0,97910.0,SUSPEND_24HR
