request_id,tenant_id,endpoint_id,timestamp,effective_tokens,cost_multiplier,effective_cost,quota_bucket,hourly_count,daily_count,daily_tokens,within_limit,throttle_reason,billable
R00000210,T0026,POST:/api/v1/ai/image,2025-01-01 07:12:33,12014,20.0,240280.0,2025-01-01,2,2,12015,YES,,YES
R00000211,T0005,POST:/api/v1/users,2025-01-01 07:15:04,72,2.0,144.0,2025-01-01,2,6,3485,YES,,YES
R00000212,T0054,GET:/api/v1/health,2025-01-01 07:16:11,1,0.1,0.1,2025-01-01,1,10,3086,YES,,NO
R00000213,T0059,POST:/api/v1/ai/completion,2025-01-01 07:17:33,5648,15.0,84720.0,2025-01-01,1,4,6280,YES,,YES
R00000214,T0060,GET:/api/v1/config,2025-01-01 07:17:33,2,0.5,1.0,2025-01-01,1,2,39,YES,,NO
R00000215,T0041,POST:/api/v1/ai/completion,2025-01-01 07:18:40,6920,15.0,103800.0,2025-01-01,2,5,10252,YES,,YES
R00000216,T0011,POST:/api/v1/reports/generate,2025-01-01 07:19:10,932,10.0,9320.0,2025-01-01,1,5,1074,YES,,YES
R00000218,T0050,POST:/api/v1/reports/generate,2025-01-01 07:20:01,1919,10.0,19190.0,2025-01-01,2,7,9487,YES,,YES
R00000217,T0037,GET:/api/v1/users,2025-01-01 07:20:05,5,1.0,5.0,2025-01-01,3,7,19655,YES,,YES
R00000219,T0020,POST:/api/v1/search/advanced,2025-01-01 07:20:43,593,5.0,2965.0,2025-01-01,1,6,1780,YES,,YES
R00000221,T0046,DELETE:/api/v1/users/{id},2025-01-01 07:21:22,0,2.0,0.0,2025-01-01,1,7,635,YES,,NO
R00000220,T0004,GET:/api/v1/users/{id},2025-01-01 07:21:29,9,1.0,9.0,2025-01-01,1,4,564,YES,,YES
R00000222,T0033,POST:/api/v1/reports/generate,2025-01-01 07:21:29,2412,10.0,24120.0,2025-01-01,1,3,2413,YES,,YES
R00000223,T0007,GET:/api/v1/users,2025-01-01 07:21:55,5,1.0,5.0,2025-01-01,1,4,1427,YES,,NO
R00000224,T0058,GET:/api/v1/users/{id},2025-01-01 07:22:36,2,1.0,2.0,2025-01-01,1,3,1413,YES,,YES
R00000225,T0032,POST:/api/v1/ai/image,2025-01-01 07:23:56,8707,20.0,174140.0,2025-01-01,2,3,8889,YES,,YES
R00000226,T0026,GET:/api/v1/reports,2025-01-01 07:25:13,90,4.0,360.0,2025-01-01,3,3,12105,YES,,NO
R00000228,T0028,POST:/api/v1/users,2025-01-01 07:26:23,49,2.0,98.0,2025-01-01,1,5,2004,YES,,YES
R00000229,T0004,POST:/api/v1/reports/generate,2025-01-01 07:26:35,4241,10.0,42410.0,2025-01-01,2,5,4805,YES,,YES
R00000227,T0032,POST:/api/v1/reports/generate,2025-01-01 07:26:43,1233,10.0,12330.0,2025-01-01,3,4,10122,YES,,YES
R00000230,T0049,POST:/api/v1/reports/generate,2025-01-01 07:27:39,2219,10.0,22190.0,2025-01-01,1,5,5422,YES,,YES
R00000231,T0007,GET:/api/v1/search,2025-01-01 07:29:21,91,3.0,273.0,2025-01-01,2,5,1518,YES,,YES
R00000232,T0013,POST:/api/v1/reports/generate,2025-01-01 07:31:02,4026,10.0,40260.0,2025-01-01,2,6,4382,YES,,YES
R00000233,T0052,GET:/api/v1/reports,2025-01-01 07:31:38,206,4.0,824.0,2025-01-01,1,3,3889,YES,,YES
R00000234,T0040,DELETE:/api/v1/users/{id},2025-01-01 07:31:39,28,2.0,56.0,2025-01-01,1,3,175,YES,,YES
R00000236,T0024,DELETE:/api/v1/users/{id},2025-01-01 07:32:26,18,2.0,36.0,2025-01-01,1,5,605,YES,,YES
R00000235,T0033,GET:/api/v1/config,2025-01-01 07:32:45,5,0.5,2.5,2025-01-01,2,4,2418,YES,,NO
R00000238,T0038,GET:/api/v1/reports,2025-01-01 07:33:46,170,4.0,680.0,2025-01-01,1,5,19318,YES,,YES
R00000237,T0017,POST:/api/v1/webhooks,2025-01-01 07:33:49,36,2.0,72.0,2025-01-01,2,4,497,YES,,YES
R00000240,T0027,GET:/api/v1/users/{id},2025-01-01 07:34:26,22,1.0,22.0,2025-01-01,1,2,39,YES,,YES
R00000239,T0044,PUT:/api/v1/users/{id},2025-01-01 07:34:44,40,2.0,80.0,2025-01-01,1,4,42,YES,,YES
R00000241,T0048,POST:/api/v1/batch,2025-01-01 07:35:33,568,8.0,4544.0,2025-01-01,1,7,1144,YES,,YES
R00000242,T0031,GET:/api/v1/reports,2025-01-01 07:36:11,345,4.0,1380.0,2025-01-01,2,8,12777,YES,,YES
R00000244,T0013,POST:/api/v1/webhooks,2025-01-01 07:37:19,55,2.0,110.0,2025-01-01,3,7,4437,YES,,YES
R00000243,T0044,GET:/api/v1/health,2025-01-01 07:37:41,1,0.1,0.1,2025-01-01,2,5,43,YES,,NO
R00000245,T0046,PUT:/api/v1/users/{id},2025-01-01 07:38:20,13,2.0,26.0,2025-01-01,2,8,648,YES,,YES
R00000246,T0037,POST:/api/v1/batch,2025-01-01 07:38:25,1492,8.0,11936.0,2025-01-01,4,8,21147,YES,,YES
R00000247,T0019,POST:/api/v1/webhooks,2025-01-01 07:40:59,61,2.0,122.0,2025-01-01,2,5,1003,YES,,YES
R00000248,T0014,GET:/api/v1/users/{id},2025-01-01 07:40:59,5,1.0,5.0,2025-01-01,1,5,5443,YES,,YES
R00000249,T0040,GET:/api/v1/health,2025-01-01 07:41:03,1,0.1,0.1,2025-01-01,2,4,176,YES,,NO
R00000250,T0004,POST:/api/v1/users,2025-01-01 07:42:30,28,2.0,56.0,2025-01-01,3,6,4833,YES,,YES
R00000252,T0013,POST:/api/v1/batch,2025-01-01 07:43:18,791,8.0,6328.0,2025-01-01,4,8,5228,YES,,YES
R00000251,T0036,POST:/api/v1/ai/embedding,2025-01-01 07:43:41,523,8.0,4184.0,2025-01-01,1,3,651,YES,,YES
R00000254,T0054,GET:/api/v1/users/{id},2025-01-01 07:44:53,4,1.0,4.0,2025-01-01,2,11,3090,YES,,NO
R00000253,T0015,GET:/api/v1/reports,2025-01-01 07:44:59,70,4.0,280.0,2025-01-01,1,4,889,YES,,YES
R00000256,T0007,POST:/api/v1/webhooks,2025-01-01 07:46:29,91,2.0,182.0,2025-01-01,3,6,1609,YES,,YES
R00000255,T0048,POST:/api/v1/ai/embedding,2025-01-01 07:46:56,1527,8.0,12216.0,2025-01-01,2,8,2671,YES,,NO
R00000258,T0030,GET:/api/v1/analytics,2025-01-01 07:47:00,307,5.0,1535.0,2025-01-01,1,3,1223,YES,,YES
R00000257,T0009,GET:/api/v1/health,2025-01-01 07:47:12,1,0.1,0.1,2025-01-01,2,2,2,YES,,NO
R00000259,T0049,GET:/api/v1/users/{id},2025-01-01 07:47:40,4,1.0,4.0,2025-01-01,2,6,5426,YES,,YES
R00000260,T0006,GET:/api/v1/search,2025-01-01 07:48:08,74,3.0,222.0,2025-01-01,1,4,260,YES,,YES
R00000262,T0024,GET:/api/v1/analytics,2025-01-01 07:50:07,280,5.0,1400.0,2025-01-01,2,6,885,YES,,YES
R00000261,T0025,PUT:/api/v1/users/{id},2025-01-01 07:50:21,32,2.0,64.0,2025-01-01,1,4,537,YES,,YES
R00000263,T0033,POST:/api/v1/webhooks,2025-01-01 07:51:49,32,2.0,64.0,2025-01-01,3,5,2450,YES,,YES
R00000264,T0019,GET:/api/v1/search,2025-01-01 07:53:08,135,3.0,405.0,2025-01-01,3,6,1138,YES,,YES
R00000265,T0039,GET:/api/v1/search,2025-01-01 07:54:58,73,3.0,219.0,2025-01-01,3,7,22106,YES,,YES
R00000266,T0044,GET:/api/v1/health,2025-01-01 07:55:05,1,0.1,0.1,2025-01-01,3,6,44,YES,,NO
R00000269,T0033,POST:/api/v1/search/advanced,2025-01-01 07:56:08,688,5.0,3440.0,2025-01-01,4,6,3138,YES,,YES
R00000268,T0055,GET:/api/v1/reports,2025-01-01 07:56:13,347,4.0,1388.0,2025-01-01,3,5,9957,YES,,YES
R00000267,T0037,POST:/api/v1/users,2025-01-01 07:56:57,55,2.0,110.0,2025-01-01,5,9,21202,YES,,YES
R00000270,T0036,POST:/api/v1/search/advanced,2025-01-01 07:57:46,581,5.0,2905.0,2025-01-01,2,4,1232,YES,,YES
R00000271,T0048,PUT:/api/v1/users/{id},2025-01-01 07:58:27,29,2.0,58.0,2025-01-01,3,9,2700,YES,,YES
R00000273,T0050,GET:/api/v1/users/{id},2025-01-01 07:59:46,9,1.0,9.0,2025-01-01,3,8,9496,YES,,YES
R00000274,T0058,POST:/api/v1/search/advanced,2025-01-01 07:59:58,674,5.0,3370.0,2025-01-01,2,4,2087,YES,,YES
R00000272,T0004,POST:/api/v1/webhooks,2025-01-01 07:59:59,44,2.0,88.0,2025-01-01,4,7,4877,YES,,YES
R00000276,T0026,GET:/api/v1/reports,2025-01-01 08:00:14,105,4.0,420.0,2025-01-01,1,4,12210,YES,,YES
R00000275,T0043,POST:/api/v1/webhooks,2025-01-01 08:00:55,53,2.0,106.0,2025-01-01,1,5,541,YES,,YES
R00000277,T0030,POST:/api/v1/batch,2025-01-01 08:01:34,460,8.0,3680.0,2025-01-01,1,4,1683,YES,,YES
R00000278,T0023,GET:/api/v1/users/{id},2025-01-01 08:02:56,5,1.0,5.0,2025-01-01,1,6,948,YES,,YES
R00000280,T0007,POST:/api/v1/reports/generate,2025-01-01 08:03:43,573,10.0,5730.0,2025-01-01,1,7,2182,YES,,YES
R00000279,T0043,POST:/api/v1/search/advanced,2025-01-01 08:03:56,816,5.0,4080.0,2025-01-01,2,6,1357,YES,,YES
R00000281,T0003,GET:/api/v1/search,2025-01-01 08:05:13,205,3.0,615.0,2025-01-01,1,3,1951,YES,,YES
R00000283,T0057,GET:/api/v1/users/{id},2025-01-01 08:06:14,7,1.0,7.0,2025-01-01,1,5,8940,YES,,YES
R00000282,T0019,PUT:/api/v1/users/{id},2025-01-01 08:06:36,40,2.0,80.0,2025-01-01,1,7,1178,YES,,NO
R00000284,T0038,POST:/api/v1/webhooks,2025-01-01 08:08:40,45,2.0,90.0,2025-01-01,1,6,19363,YES,,NO
R00000285,T0023,POST:/api/v1/webhooks,2025-01-01 08:10:50,30,2.0,60.0,2025-01-01,2,7,978,YES,,YES
R00000287,T0046,GET:/api/v1/users/{id},2025-01-01 08:11:03,3,1.0,3.0,2025-01-01,1,9,651,YES,,YES
R00000286,T0020,GET:/api/v1/search,2025-01-01 08:11:30,213,3.0,639.0,2025-01-01,1,7,1993,YES,,YES
R00000288,T0009,GET:/api/v1/search,2025-01-01 08:14:21,251,3.0,753.0,2025-01-01,1,3,253,YES,,YES
R00000289,T0006,GET:/api/v1/reports,2025-01-01 08:16:03,198,4.0,792.0,2025-01-01,1,5,458,YES,,YES
R00000291,T0059,GET:/api/v1/search,2025-01-01 08:17:00,182,3.0,546.0,2025-01-01,1,5,6462,YES,,NO
R00000290,T0013,GET:/api/v1/health,2025-01-01 08:17:42,1,0.1,0.1,2025-01-01,1,9,5229,YES,,NO
R00000292,T0008,POST:/api/v1/batch,2025-01-01 08:18:58,1283,8.0,10264.0,2025-01-01,1,5,2565,YES,,YES
R00000294,T0024,GET:/api/v1/reports,2025-01-01 08:19:06,298,4.0,1192.0,2025-01-01,1,7,1183,YES,,YES
R00000293,T0016,GET:/api/v1/reports,2025-01-01 08:19:24,290,4.0,1160.0,2025-01-01,1,3,312,YES,,YES
R00000295,T0021,GET:/api/v1/config,2025-01-01 08:19:26,12,0.5,6.0,2025-01-01,1,4,302,YES,,NO
R00000296,T0002,PUT:/api/v1/users/{id},2025-01-01 08:21:37,16,2.0,32.0,2025-01-01,1,4,97,YES,,NO
R00000297,T0022,PUT:/api/v1/users/{id},2025-01-01 08:22:15,55,2.0,110.0,2025-01-01,1,4,711,YES,,YES
R00000298,T0053,GET:/api/v1/reports,2025-01-01 08:22:47,92,4.0,368.0,2025-01-01,1,7,5456,YES,,YES
R00000299,T0023,GET:/api/v1/users/{id},2025-01-01 08:23:31,5,1.0,5.0,2025-01-01,3,8,983,YES,,YES
R00000300,T0054,GET:/api/v1/config,2025-01-01 08:25:42,11,0.5,5.5,2025-01-01,1,12,3101,YES,,NO
R00000301,T0054,GET:/api/v1/analytics,2025-01-01 08:26:09,349,5.0,1745.0,2025-01-01,2,13,3450,YES,,YES
R00000302,T0040,GET:/api/v1/analytics,2025-01-01 08:26:58,133,5.0,665.0,2025-01-01,1,5,309,YES,,NO
R00000303,T0035,POST:/api/v1/reports/generate,2025-01-01 08:29:33,1153,10.0,11530.0,2025-01-01,1,2,1365,YES,,YES
R00000304,T0053,POST:/api/v1/batch,2025-01-01 08:30:58,684,8.0,5472.0,2025-01-01,2,8,6140,YES,,YES
R00000305,T0016,GET:/api/v1/users/{id},2025-01-01 08:31:52,8,1.0,8.0,2025-01-01,2,4,320,YES,,YES
R00000307,T0055,GET:/api/v1/analytics,2025-01-01 08:32:25,692,5.0,3460.0,2025-01-01,1,6,10649,YES,,YES
R00000306,T0026,POST:/api/v1/search/advanced,2025-01-01 08:32:44,923,5.0,4615.0,2025-01-01,2,5,13133,YES,,YES
R00000308,T0001,GET:/api/v1/analytics,2025-01-01 08:33:54,396,5.0,1980.0,2025-01-01,1,3,2287,YES,,YES
R00000309,T0055,POST:/api/v1/ai/embedding,2025-01-01 08:35:58,632,8.0,5056.0,2025-01-01,2,7,11281,YES,,YES
R00000310,T0045,POST:/api/v1/webhooks,2025-01-01 08:36:02,86,2.0,172.0,2025-01-01,1,3,522,YES,,YES
R00000311,T0037,GET:/api/v1/analytics,2025-01-01 08:36:54,173,5.0,865.0,2025-01-01,1,10,21375,YES,,YES
R00000314,T0009,GET:/api/v1/health,2025-01-01 08:37:05,1,0.1,0.1,2025-01-01,2,4,254,YES,,NO
R00000315,T0028,PUT:/api/v1/users/{id},2025-01-01 08:37:38,17,2.0,34.0,2025-01-01,1,6,2021,YES,,YES
R00000313,T0037,GET:/api/v1/config,2025-01-01 08:37:57,3,0.5,1.5,2025-01-01,2,11,21378,YES,,NO
R00000312,T0049,GET:/api/v1/config,2025-01-01 08:37:59,3,0.5,1.5,2025-01-01,1,7,5429,YES,,NO
R00000316,T0021,GET:/api/v1/users,2025-01-01 08:38:28,10,1.0,10.0,2025-01-01,2,5,312,YES,,YES
R00000317,T0025,POST:/api/v1/search/advanced,2025-01-01 08:39:42,1469,5.0,7345.0,2025-01-01,1,5,2006,YES,,YES
R00000319,T0021,GET:/api/v1/search,2025-01-01 08:40:19,158,3.0,474.0,2025-01-01,3,6,470,YES,,YES
R00000318,T0046,POST:/api/v1/users,2025-01-01 08:40:24,52,2.0,104.0,2025-01-01,2,10,703,YES,,YES
R00000320,T0006,GET:/api/v1/users/{id},2025-01-01 08:41:35,4,1.0,4.0,2025-01-01,2,6,462,YES,,YES
R00000321,T0023,GET:/api/v1/reports,2025-01-01 08:41:50,261,4.0,1044.0,2025-01-01,4,9,1244,YES,,YES
R00000322,T0027,GET:/api/v1/search,2025-01-01 08:41:57,101,3.0,303.0,2025-01-01,1,3,140,YES,,YES
R00000323,T0011,GET:/api/v1/analytics,2025-01-01 08:42:17,1028,5.0,5140.0,2025-01-01,1,6,2102,YES,,YES
R00000324,T0011,POST:/api/v1/search/advanced,2025-01-01 08:42:30,361,5.0,1805.0,2025-01-01,2,7,2463,YES,,YES
R00000325,T0016,POST:/api/v1/batch,2025-01-01 08:43:39,830,8.0,6640.0,2025-01-01,3,5,1150,YES,,YES
R00000328,T0045,GET:/api/v1/users/{id},2025-01-01 08:47:25,2,1.0,2.0,2025-01-01,2,4,524,YES,,YES
R00000327,T0028,GET:/api/v1/config,2025-01-01 08:47:38,3,0.5,1.5,2025-01-01,2,7,2024,YES,,NO
R00000326,T0001,POST:/api/v1/webhooks,2025-01-01 08:47:39,51,2.0,102.0,2025-01-01,2,4,2338,YES,,YES
R00000330,T0026,GET:/api/v1/search,2025-01-01 08:48:12,75,3.0,225.0,2025-01-01,3,6,13208,YES,,NO
R00000329,T0041,GET:/api/v1/reports,2025-01-01 08:48:15,141,4.0,564.0,2025-01-01,1,6,10393,YES,,YES
R00000331,T0036,GET:/api/v1/users,2025-01-01 08:50:45,8,1.0,8.0,2025-01-01,1,5,1240,YES,,YES
R00000332,T0005,GET:/api/v1/health,2025-01-01 08:51:26,1,0.1,0.1,2025-01-01,1,7,3486,YES,,NO
R00000333,T0016,PUT:/api/v1/users/{id},2025-01-01 08:51:27,8,2.0,16.0,2025-01-01,4,6,1158,YES,,YES
R00000334,T0039,GET:/api/v1/reports,2025-01-01 08:51:32,100,4.0,400.0,2025-01-01,1,8,22206,YES,,YES
R00000335,T0051,POST:/api/v1/ai/embedding,2025-01-01 08:52:51,1310,8.0,10480.0,2025-01-01,1,9,5147,YES,,YES
R00000336,T0016,GET:/api/v1/analytics,2025-01-01 08:53:41,224,5.0,1120.0,2025-01-01,5,7,1382,YES,,YES
R00000337,T0022,POST:/api/v1/webhooks,2025-01-01 08:56:00,23,2.0,46.0,2025-01-01,2,5,734,YES,,YES
R00000338,T0034,POST:/api/v1/reports/generate,2025-01-01 08:59:14,750,10.0,7500.0,2025-01-01,1,4,1162,YES,,YES
R00000339,T0044,POST:/api/v1/reports/generate,2025-01-01 08:59:22,1101,10.0,11010.0,2025-01-01,1,7,1145,YES,,YES
R00000341,T0051,PUT:/api/v1/users/{id},2025-01-01 08:59:30,9,2.0,18.0,2025-01-01,2,10,5156,YES,,YES
R00000340,T0059,POST:/api/v1/ai/image,2025-01-01 08:59:46,17933,20.0,358660.0,2025-01-01,2,6,24395,YES,,YES
R00000342,T0020,GET:/api/v1/users,2025-01-01 09:00:01,7,1.0,7.0,2025-01-01,1,8,2000,YES,,YES
R00000347,T0052,GET:/api/v1/config,2025-01-01 09:00:20,5,0.5,2.5,2025-01-01,1,4,3894,YES,,NO
R00000344,T0028,POST:/api/v1/ai/completion,2025-01-01 09:00:25,14703,15.0,220545.0,2025-01-01,1,8,16727,YES,,YES
R00000343,T0011,POST:/api/v1/webhooks,2025-01-01 09:00:33,70,2.0,140.0,2025-01-01,1,8,2533,YES,,YES
R00000346,T0046,PUT:/api/v1/users/{id},2025-01-01 09:00:45,57,2.0,114.0,2025-01-01,1,11,760,YES,,YES
R00000345,T0028,GET:/api/v1/search,2025-01-01 09:00:56,144,3.0,432.0,2025-01-01,2,9,16871,YES,,YES
R00000350,T0038,POST:/api/v1/users,2025-01-01 09:01:07,91,2.0,182.0,2025-01-01,1,7,19454,YES,,YES
R00000349,T0023,DELETE:/api/v1/users/{id},2025-01-01 09:01:11,10,2.0,20.0,2025-01-01,1,10,1254,YES,,YES
R00000348,T0056,GET:/api/v1/reports,2025-01-01 09:01:20,166,4.0,664.0,2025-01-01,1,4,1053,YES,,NO
R00000351,T0045,GET:/api/v1/users/{id},2025-01-01 09:02:38,5,1.0,5.0,2025-01-01,1,5,529,YES,,YES
R00000352,T0032,GET:/api/v1/analytics,2025-01-01 09:02:41,202,5.0,1010.0,2025-01-01,1,5,10324,YES,,YES
R00000354,T0032,GET:/api/v1/users/{id},2025-01-01 09:04:35,2,1.0,2.0,2025-01-01,2,6,10326,YES,,YES
R00000353,T0009,GET:/api/v1/users/{id},2025-01-01 09:04:39,6,1.0,6.0,2025-01-01,1,5,260,YES,,YES
R00000357,T0050,GET:/api/v1/health,2025-01-01 09:05:07,1,0.1,0.1,2025-01-01,1,9,9497,YES,,NO
R00000355,T0032,POST:/api/v1/search/advanced,2025-01-01 09:05:31,373,5.0,1865.0,2025-01-01,3,7,10699,YES,,YES
R00000356,T0015,DELETE:/api/v1/users/{id},2025-01-01 09:05:34,41,2.0,82.0,2025-01-01,1,5,930,YES,,YES
R00000358,T0053,POST:/api/v1/ai/image,2025-01-01 09:06:48,5930,20.0,118600.0,2025-01-01,1,9,12070,YES,,YES
R00000359,T0028,POST:/api/v1/users,2025-01-01 09:06:48,139,2.0,278.0,2025-01-01,3,10,17010,YES,,YES
R00000361,T0048,POST:/api/v1/reports/generate,2025-01-01 09:07:45,1023,10.0,10230.0,2025-01-01,1,10,3723,YES,,YES
R00000360,T0023,GET:/api/v1/config,2025-01-01 09:07:55,5,0.5,2.5,2025-01-01,2,11,1259,YES,,NO
R00000364,T0033,POST:/api/v1/ai/image,2025-01-01 09:08:06,10947,20.0,218940.0,2025-01-01,1,7,14085,YES,,YES
R00000366,T0054,PUT:/api/v1/users/{id},2025-01-01 09:08:25,23,2.0,46.0,2025-01-01,1,14,3473,YES,,YES
R00000363,T0039,POST:/api/v1/reports/generate,2025-01-01 09:08:45,2785,10.0,27850.0,2025-01-01,1,9,24991,YES,,YES
R00000362,T0009,GET:/api/v1/health,2025-01-01 09:08:51,1,0.1,0.1,2025-01-01,2,6,261,YES,,NO
R00000365,T0018,GET:/api/v1/config,2025-01-01 09:08:55,6,0.5,3.0,2025-01-01,1,4,1263,YES,,NO
R00000367,T0025,POST:/api/v1/search/advanced,2025-01-01 09:08:56,928,5.0,4640.0,2025-01-01,1,6,2934,YES,,YES
R00000371,T0054,DELETE:/api/v1/users/{id},2025-01-01 09:09:08,17,2.0,34.0,2025-01-01,2,15,3490,YES,,YES
R00000370,T0051,GET:/api/v1/reports,2025-01-01 09:09:27,146,4.0,584.0,2025-01-01,1,11,5302,YES,,YES
R00000368,T0018,GET:/api/v1/analytics,2025-01-01 09:09:29,742,5.0,3710.0,2025-01-01,2,5,2005,YES,,YES
R00000369,T0056,GET:/api/v1/health,2025-01-01 09:09:46,1,0.1,0.1,2025-01-01,2,5,1054,YES,,NO
R00000373,T0060,POST:/api/v1/ai/completion,2025-01-01 09:10:00,5696,15.0,85440.0,2025-01-01,1,3,5735,YES,,YES
R00000372,T0058,GET:/api/v1/health,2025-01-01 09:10:06,1,0.1,0.1,2025-01-01,1,5,2088,YES,,NO
R00000374,T0045,POST:/api/v1/webhooks,2025-01-01 09:10:19,71,2.0,142.0,2025-01-01,2,6,600,YES,,YES
R00000376,T0020,POST:/api/v1/batch,2025-01-01 09:11:27,796,8.0,6368.0,2025-01-01,2,9,2796,YES,,YES
R00000377,T0031,POST:/api/v1/users,2025-01-01 09:11:33,33,2.0,66.0,2025-01-01,1,9,12810,YES,,YES
R00000375,T0024,PUT:/api/v1/users/{id},2025-01-01 09:11:57,14,2.0,28.0,2025-01-01,1,8,1197,YES,,YES
R00000382,T0040,POST:/api/v1/batch,2025-01-01 09:12:05,2536,8.0,20288.0,2025-01-01,1,6,2845,YES,,YES
R00000379,T0025,POST:/api/v1/users,2025-01-01 09:12:06,54,2.0,108.0,2025-01-01,2,7,2988,YES,,YES
R00000381,T0001,POST:/api/v1/reports/generate,2025-01-01 09:12:22,2130,10.0,21300.0,2025-01-01,1,5,4468,YES,,YES
R00000378,T0022,GET:/api/v1/health,2025-01-01 09:12:27,0,0.1,0.0,2025-01-01,1,6,734,YES,,NO
R00000380,T0050,GET:/api/v1/config,2025-01-01 09:12:41,15,0.5,7.5,2025-01-01,2,10,9512,YES,,NO
R00000383,T0038,POST:/api/v1/batch,2025-01-01 09:13:27,1747,8.0,13976.0,2025-01-01,2,8,21201,YES,,YES
R00000387,T0016,GET:/api/v1/reports,2025-01-01 09:13:33,131,4.0,524.0,2025-01-01,1,8,1513,YES,,YES
R00000384,T0042,POST:/api/v1/users,2025-01-01 09:13:38,80,2.0,160.0,2025-01-01,1,3,107,YES,,YES
R00000386,T0019,GET:/api/v1/analytics,2025-01-01 09:13:50,241,5.0,1205.0,2025-01-01,1,8,1419,YES,,YES
R00000385,T0045,GET:/api/v1/users,2025-01-01 09:13:56,2,1.0,2.0,2025-01-01,3,7,602,YES,,YES
R00000391,T0033,GET:/api/v1/health,2025-01-01 09:14:25,2,0.1,0.2,2025-01-01,2,8,14087,YES,,NO
R00000393,T0041,GET:/api/v1/health,2025-01-01 09:14:41,1,0.1,0.1,2025-01-01,1,7,10394,YES,,NO
R00000389,T0012,POST:/api/v1/batch,2025-01-01 09:14:49,892,8.0,7136.0,2025-01-01,1,1,892,YES,,NO
R00000390,T0014,GET:/api/v1/users,2025-01-01 09:14:50,8,1.0,8.0,2025-01-01,1,6,5451,YES,,YES
R00000392,T0020,POST:/api/v1/users,2025-01-01 09:14:51,39,2.0,78.0,2025-01-01,3,10,2835,YES,,NO
R00000388,T0060,GET:/api/v1/search,2025-01-01 09:14:53,184,3.0,552.0,2025-01-01,2,4,5919,YES,,YES
R00000396,T0045,GET:/api/v1/users,2025-01-01 09:15:22,9,1.0,9.0,2025-01-01,4,8,611,YES,,YES
R00000395,T0004,DELETE:/api/v1/users/{id},2025-01-01 09:15:47,11,2.0,22.0,2025-01-01,1,8,4888,YES,,YES
R00000394,T0055,PUT:/api/v1/users/{id},2025-01-01 09:15:59,38,2.0,76.0,2025-01-01,1,8,11319,YES,,YES
R00000399,T0033,GET:/api/v1/search,2025-01-01 09:16:36,95,3.0,285.0,2025-01-01,3,9,14182,YES,,YES
R00000398,T0028,DELETE:/api/v1/users/{id},2025-01-01 09:16:45,29,2.0,58.0,2025-01-01,4,11,17039,YES,,YES
R00000397,T0009,POST:/api/v1/batch,2025-01-01 09:16:46,607,8.0,4856.0,2025-01-01,3,7,868,YES,,YES
R00000400,T0007,GET:/api/v1/config,2025-01-01 09:17:07,7,0.5,3.5,2025-01-01,1,8,2189,YES,,NO
R00000401,T0056,GET:/api/v1/users,2025-01-01 09:17:23,21,1.0,21.0,2025-01-01,3,6,1075,YES,,YES
R00000402,T0055,GET:/api/v1/users,2025-01-01 09:17:45,9,1.0,9.0,2025-01-01,2,9,11328,YES,,YES
R00000403,T0016,GET:/api/v1/search,2025-01-01 09:19:17,29,3.0,87.0,2025-01-01,2,9,1542,YES,,YES
R00000404,T0044,POST:/api/v1/webhooks,2025-01-01 09:19:51,72,2.0,144.0,2025-01-01,1,8,1217,YES,,YES
R00000408,T0060,POST:/api/v1/search/advanced,2025-01-01 09:21:22,631,5.0,3155.0,2025-01-01,3,5,6550,YES,,YES
R00000406,T0030,GET:/api/v1/users,2025-01-01 09:21:36,14,1.0,14.0,2025-01-01,1,5,1697,YES,,YES
R00000405,T0005,GET:/api/v1/config,2025-01-01 09:21:49,2,0.5,1.0,2025-01-01,1,8,3488,YES,,NO
R00000407,T0038,POST:/api/v1/ai/embedding,2025-01-01 09:21:49,0,8.0,0.0,2025-01-01,3,9,21201,YES,,NO
R00000410,T0016,GET:/api/v1/search,2025-01-01 09:22:09,137,3.0,411.0,2025-01-01,3,10,1679,YES,,NO
R00000409,T0001,POST:/api/v1/batch,2025-01-01 09:22:47,807,8.0,6456.0,2025-01-01,2,6,5275,YES,,YES
R00000412,T0006,POST:/api/v1/reports/generate,2025-01-01 09:23:40,2184,10.0,21840.0,2025-01-01,1,7,2646,YES,,YES
R00000411,T0015,GET:/api/v1/config,2025-01-01 09:23:44,6,0.5,3.0,2025-01-01,2,6,936,YES,,NO
R00000413,T0004,POST:/api/v1/search/advanced,2025-01-01 09:24:15,292,5.0,1460.0,2025-01-01,2,9,5180,YES,,NO
R00000415,T0013,POST:/api/v1/users,2025-01-01 09:25:06,35,2.0,70.0,2025-01-01,1,10,5264,YES,,YES
R00000414,T0026,POST:/api/v1/batch,2025-01-01 09:25:20,2422,8.0,19376.0,2025-01-01,1,7,15630,YES,,YES
R00000417,T0055,POST:/api/v1/users,2025-01-01 09:25:43,36,2.0,72.0,2025-01-01,3,10,11364,YES,,YES
R00000416,T0021,GET:/api/v1/search,2025-01-01 09:25:49,201,3.0,603.0,2025-01-01,1,7,671,YES,,YES
R00000419,T0044,DELETE:/api/v1/users/{id},2025-01-01 09:26:11,21,2.0,42.0,2025-01-01,2,9,1238,YES,,YES
R00000418,T0055,DELETE:/api/v1/users/{id},2025-01-01 09:26:15,15,2.0,30.0,2025-01-01,4,11,11379,YES,,YES
